title_id	name_id	role_
tt11964906	nm8927038	
tt11964906	nm8031905	
tt11965142	nm0450961	
tt11965142	nm0452009	
tt11965142	nm0610780	
tt11966668	nm5755916	
tt11968922	nm13239603	
tt11968922	nm7775713	
tt11968922	nm7287287	
tt11968922	nm9673055	
tt11968922	nm9956405	
tt1197060	nm0196593	
tt1197060	nm0721547	
tt1197060	nm0746848	
tt11971052	nm8850134	
tt11971052	nm4191651	
tt11971052	nm9868649	
tt11971052	nm9868655	
tt1197196	nm0142398	
tt1197196	nm0897512	
tt1197196	nm1057852	
tt1197196	nm2087335	
tt1197595	nm0215487	
tt1197595	nm0658760	
tt1197595	nm0737928	
tt1197595	nm0834416	
tt11976854	nm2209855	
tt11976854	nm1202409	
tt11976854	nm1960936	
tt11976854	nm2205193	
tt11978568	nm1315733	
tt1197946	nm0540416	
tt1197946	nm0027566	
tt1197946	nm0625343	
tt1197946	nm0001201	
tt11981920	nm11280108	
tt11981920	nm9567219	
tt11981920	nm11274714	
tt11983034	nm1695705	
tt11983034	nm2033210	
tt11983034	nm2826012	
tt11983034	nm1007458	
tt11983034	nm5311275	
tt1198780	nm0012081	
tt1198780	nm1627699	
tt1198780	nm1648571	
tt1198780	nm1683155	
tt11987968	nm8351178	
tt11987968	nm5018360	
tt11988142	nm4379819	
tt11988142	nm1654945	
tt11988142	nm3163835	
tt11988142	nm3074419	
tt11988142	nm0891916	
tt11988692	nm10595144	
tt11988692	nm8927038	
tt11988692	nm8031905	
tt11989210	nm1315733	
tt11989400	nm2551155	
tt11989400	nm0909569	
tt11992446	nm1285136	
tt11992446	nm1954273	
tt11992446	nm0001884	
tt11993120	nm4441747	
tt11995948	nm0631225	
tt11999540	nm0046894	
tt11999540	nm2822348	
tt11999540	nm2815373	
tt11999540	nm1333184	
tt12004656	nm2751803	
tt12004656	nm0058831	
tt1200753	nm1084510	
tt1200753	nm0254890	
tt1200753	nm1544210	
tt1200753	nm1754362	
tt1200753	nm2204673	
tt1200753	nm1971661	
tt1200753	nm2769258	
tt12011742	nm10154967	
tt12011742	nm11224739	
tt12011742	nm8037660	
tt12011742	nm11224740	
tt1201401	nm0004929	
tt1201401	nm0567126	
tt1201401	nm0567852	
tt1201401	nm0571897	
tt12014590	nm0304708	
tt12022944	nm10154967	
tt12022944	nm11224739	
tt12022944	nm8037660	
tt12022944	nm11224740	
tt12025028	nm0004856	
tt12025028	nm2789663	
tt12025028	nm1938316	
tt12025028	nm0737963	
tt12025028	nm4411797	
tt12025028	nm6851697	
tt12025028	nm5271578	
tt12025028	nm1679606	
tt12027300	nm12718401	
tt12027300	nm10655659	
tt12028064	nm1548599	
tt12028064	nm0828519	
tt1203109	nm0401620	
tt1203109	nm0027783	
tt1203109	nm2475493	
tt1203109	nm0104561	
tt1203109	nm2937745	
tt1203109	nm2066419	
tt1203109	nm2937164	
tt1203109	nm2551219	
tt1203109	nm2482006	
tt1203109	nm1481309	
tt1203246	nm0081735	
tt1203246	nm1368316	
tt1203246	nm0230559	
tt1203246	nm0713297	
tt1203246	nm0810804	
tt1203246	nm0236293	
tt12033510	nm1271156	
tt12033510	nm1259243	
tt12035880	nm4441747	
tt12040824	nm4441747	
tt12041416	nm1271156	
tt12041416	nm1259243	
tt12041666	nm0454730	
tt12041666	nm3910015	
tt12041666	nm8098276	
tt12041670	nm0454730	
tt12041670	nm3910015	
tt12041670	nm8098276	
tt12041670	nm5412883	
tt12042320	nm0751529	
tt12042320	nm0745790	
tt12042320	nm2325620	
tt12042320	nm0112170	
tt12042320	nm0819211	
tt12042320	nm0435582	
tt12042320	nm0610925	
tt12042320	nm0908567	
tt12042320	nm0882543	
tt12045048	nm1271156	
tt12045048	nm1259243	
tt12046174	nm2751803	
tt12046174	nm0058831	
tt12046294	nm2751803	
tt12046294	nm0058831	
tt12046310	nm2751803	
tt12046310	nm0058831	
tt12051278	nm4441747	
tt12052500	nm0782841	
tt12052500	nm0256607	
tt12052500	nm0840642	
tt12052500	nm0463813	
tt12052500	nm1114802	
tt12055990	nm0256607	
tt12055990	nm0840642	
tt12055990	nm0559604	
tt12055990	nm1114802	
tt12056060	nm0782841	
tt12056060	nm0256607	
tt12056060	nm0840642	
tt12056060	nm0559604	
tt12056060	nm1114802	
tt1205615	nm0230775	
tt1205615	nm1682276	
tt1205615	nm0174910	
tt1205615	nm2734807	
tt1205615	nm1265583	
tt1205615	nm2920005	
tt12056988	nm2751803	
tt12056988	nm0058831	
tt1205862	nm0388681	
tt1205862	nm0434163	
tt1205862	nm2149959	
tt1205862	nm0322139	
tt1205862	nm1450390	
tt1205862	nm2834012	
tt1205862	nm0742273	
tt1205862	nm2190872	
tt1205862	nm0903111	
tt12066402	nm1337254	
tt12066402	nm11274714	
tt1206667	nm0117826	
tt1206667	nm1129362	
tt1206667	nm1342085	
tt1206667	nm1323122	
tt1206667	nm0639754	
tt1206667	nm0640669	
tt1206667	nm0693460	
tt12071346	nm0961243	
tt12071346	nm1477531	
tt12072404	nm0453735	
tt12072404	nm4627341	
tt12072404	nm10442994	
tt12072404	nm8458517	
tt12072404	nm7201679	
tt12072404	nm10727747	
tt12072404	nm0014215	
tt12072404	nm3482978	
tt12072404	nm8125221	
tt12072404	nm8471274	
tt12075064	nm0782841	
tt12075064	nm0256607	
tt12075064	nm0840642	
tt12075064	nm0463813	
tt12075064	nm1114802	
tt12075972	nm5097920	
tt12075972	nm7769317	
tt12075972	nm5079170	
tt12075972	nm4798643	
tt12075972	nm9319221	
tt12075972	nm7255826	
tt12075972	nm6563985	
tt12079920	nm4441747	
tt12081336	nm4441747	
tt1208180	nm0289710	
tt1208180	nm0191520	
tt1208180	nm0089454	
tt12093762	nm2651530	
tt12095504	nm4109582	
tt12095504	nm8092509	
tt12097278	nm0079034	
tt12097510	nm4414615	
tt12097510	nm11475936	
tt12097510	nm3766600	
tt12097510	nm7176962	
tt12097812	nm4414615	
tt12097812	nm11475936	
tt12097812	nm3766600	
tt12097812	nm7176962	
tt12099226	nm1650015	
tt12099226	nm1032411	
tt12100106	nm3808607	
tt12100106	nm10823278	
tt12100106	nm10878964	
tt12100106	nm8472878	
tt1210236	nm0752188	
tt1210236	nm0069556	
tt1210236	nm0124055	
tt1210236	nm0197212	
tt1210236	nm2966738	
tt1210236	nm2366448	
tt1210236	nm0679342	
tt1210236	nm0701182	
tt12108272	nm12170065	
tt12108272	nm12170066	
tt12108272	nm12170067	
tt12108272	nm12170068	
tt12113154	nm0079034	
tt12113154	nm3213191	
tt12113834	nm1006583	
tt12113834	nm1245343	
tt12116930	nm2977918	
tt12116930	nm0027942	
tt12116930	nm8630118	
tt12116930	nm0354560	
tt12116930	nm0361753	
tt12116930	nm0370664	
tt12116930	nm9033909	
tt12116930	nm7762888	
tt12116930	nm5998382	
tt12120460	nm0305955	
tt12120460	nm0017843	
tt12120460	nm0135402	
tt12120460	nm0140488	
tt12120600	nm1875717	
tt12120600	nm7787085	
tt12121160	nm7427429	
tt12121428	nm10542609	
tt12121428	nm10540254	
tt12121428	nm7581111	
tt12121428	nm5726030	
tt1212287	nm9824804	
tt1212287	nm0723771	
tt1212287	nm0835939	
tt1212287	nm0555533	
tt1212287	nm1654607	
tt1212287	nm3241834	
tt1212287	nm0492002	
tt1212437	nm0142000	
tt1212437	nm0745194	
tt1212437	nm2049498	
tt1212437	nm2794399	
tt1212580	nm3186867	
tt1212580	nm0076727	
tt1212580	nm0241299	
tt1212580	nm3187016	
tt1212580	nm0010529	
tt1212855	nm1977606	
tt1212855	nm0271289	
tt1212855	nm0652813	
tt1212855	nm1717697	
tt1212855	nm2201334	
tt1212855	nm0747978	
tt12129640	nm0079034	
tt12134366	nm1258418	
tt12134366	nm1258820	
tt1214041	nm0189849	
tt1214041	nm0076727	
tt1214041	nm0329881	
tt1214041	nm0364431	
tt12145198	nm0528425	
tt12145198	nm0120326	
tt12146518	nm1569240	
tt12146518	nm2207853	
tt12146518	nm1977521	
tt12146518	nm2333860	
tt12148428	nm0079034	
tt12148652	nm0079034	
tt12154208	nm0603083	
tt12154208	nm0209245	
tt12154208	nm0679233	
tt12154208	nm4307870	
tt1215791	nm1787627	
tt1215791	nm7113264	
tt1215791	nm0547644	
tt12160856	nm0795637	
tt12161990	nm10611104	
tt12161990	nm7613041	
tt12161998	nm3089458	
tt12161998	nm2242916	
tt12161998	nm11505261	
tt12162606	nm4857355	
tt12162614	nm0603083	
tt12162614	nm0209245	
tt12162614	nm0679233	
tt12162614	nm4307870	
tt12167680	nm0685123	
tt12167680	nm7396026	
tt12167680	nm7684077	
tt12167680	nm2842678	
tt12167680	nm0243476	Éramos Seis
tt12170540	nm3756747	
tt12170540	nm0955782	
tt12170540	nm1645275	
tt12170540	nm0401192	
tt12170540	nm0158378	
tt12170540	nm10486665	
tt12170540	nm11220713	
tt12170540	nm9534284	
tt12171810	nm10117174	
tt12174438	nm11511040	
tt12178380	nm4857355	
tt12181598	nm3870817	
tt12181598	nm1796854	
tt12181598	nm0355440	
tt12181598	nm5295025	
tt12181598	nm6564593	
tt12181598	nm11514442	
tt12181598	nm9416688	
tt12181598	nm0372280	
tt12181598	nm3431628	
tt12181598	nm6494198	
tt12182544	nm0027210	
tt12182544	nm11744787	
tt12182544	nm11744217	
tt12182544	nm4346742	
tt12185676	nm0013793	
tt12185676	nm1204735	
tt12185676	nm0643732	
tt12185676	nm0945813	
tt12185700	nm0013793	
tt12185700	nm1204735	
tt12185700	nm0643732	
tt12185700	nm0945813	
tt12194654	nm9053334	
tt12194654	nm2491945	
tt12194654	nm11350852	
tt12194654	nm1701992	
tt12195152	nm1050684	
tt12195152	nm1081425	
tt12195152	nm1080600	
tt12195152	nm1147663	
tt12199536	nm2186770	
tt12199536	nm5530440	
tt12199536	nm6342236	
tt12199536	nm5361646	
tt12199536	nm8079650	
tt12199536	nm6474811	
tt12199536	nm5087870	
tt12199536	nm8075473	
tt1220214	nm0836343	
tt1220214	nm2008435	
tt1220214	nm0993242	
tt1220214	nm0758411	
tt12205782	nm11312787	
tt12205782	nm11558544	
tt12205782	nm11424626	
tt12205782	nm1278524	
tt12209058	nm0327076	
tt12209058	nm1403695	
tt12209058	nm0535800	
tt12209760	nm0093863	
tt12209760	nm11526648	
tt12209760	nm0094492	
tt12209760	nm0421092	
tt12209760	nm0487336	
tt12209760	nm2176722	
tt12211760	nm5278976	
tt12211760	nm2163252	
tt12211760	nm2255839	
tt12211760	nm0534362	
tt12211760	nm11528129	
tt12212482	nm0897306	
tt12212482	nm0009092	
tt12212482	nm0872289	
tt12217028	nm1665577	
tt1221949	nm0001966	
tt1222388	nm0863091	
tt1222388	nm0844483	
tt1222388	nm0889717	
tt1222388	nm0477604	
tt1222388	nm0959276	
tt12232416	nm0897306	
tt12232416	nm0009092	
tt12232416	nm0872289	
tt12232426	nm0250287	
tt12236118	nm11545706	
tt12236650	nm7519293	
tt12236650	nm7519294	
tt12238162	nm1050684	
tt12238162	nm1081425	
tt12238162	nm1080600	
tt12238162	nm1147663	
tt12238178	nm1050684	
tt12238178	nm1081425	
tt12238178	nm1080600	
tt12238178	nm1147663	
tt12238260	nm1050684	
tt12238260	nm1081425	
tt12238260	nm1080600	
tt12238260	nm1147663	
tt12240176	nm1940965	
tt12240176	nm0392473	
tt12240176	nm4035181	
tt12240176	nm11024338	
tt12240176	nm1521634	
tt12240176	nm3887804	
tt12240176	nm5119969	
tt12240176	nm6122435	
tt12240176	nm1193239	
tt1224355	nm1850431	
tt12244308	nm0657145	
tt12244308	nm0472454	
tt12244308	nm1266427	
tt12244308	nm0938739	
tt12245160	nm0925809	
tt12245160	nm0903436	
tt12245160	nm1735069	
tt12245160	nm0830206	
tt1224651	nm0107805	
tt1224651	nm0125350	
tt1224651	nm0139159	
tt1224651	nm0166979	
tt12247874	nm0196466	
tt12247874	nm0657145	
tt12247874	nm1801973	
tt12247874	nm10328684	
tt12248874	nm0009092	
tt12248874	nm0859542	
tt12248874	nm0872289	
tt12249430	nm1050684	
tt12249430	nm1081425	
tt12249430	nm1080600	
tt12249430	nm1147663	
tt12251240	nm9081081	
tt12251240	nm1669966	
tt12253636	nm2122885	
tt12253636	nm2116358	
tt12257256	nm11362362	
tt12257256	nm4322796	
tt12260676	nm11532349	
tt1226837	nm0136797	
tt1226837	nm0005491	
tt1226837	nm6244013	
tt1226837	nm7294937	
tt1226837	nm2997310	Beautiful Boy
tt1226837	nm2996954	Tweak
tt1227403	nm2998784	
tt1227403	nm0924130	
tt1227403	nm1023938	
tt1227403	nm1017163	
tt1227403	nm0079815	
tt1227403	nm0092639	
tt1227403	nm0114603	
tt1227403	nm0171949	
tt12275074	nm2218406	
tt12275074	nm5379751	
tt12275074	nm11569639	
tt12275074	nm3535403	
tt12276412	nm0171687	
tt12276412	nm0745538	
tt12277568	nm11532349	
tt12283470	nm1349639	
tt12283470	nm0051512	
tt12283470	nm1794414	
tt12283470	nm0059489	
tt12283476	nm1349639	
tt12283476	nm1794414	
tt12283476	nm1846459	
tt12283476	nm3259618	
tt12284966	nm6028117	
tt12284966	nm0439292	
tt12284966	nm3193878	
tt12284966	nm1293820	
tt12284966	nm8161602	
tt12284966	nm4180051	
tt12284966	nm11533365	
tt12284966	nm10859050	
tt12284966	nm6008793	
tt12285032	nm8168760	
tt12285032	nm3993748	
tt12285032	nm1196998	
tt12285032	nm1482975	
tt12285032	nm6062925	
tt12285032	nm2638711	
tt12285032	nm7017499	
tt12285448	nm0171687	
tt12285448	nm0745538	
tt1229278	nm1328619	
tt1229278	nm0302320	
tt1229278	nm0604450	
tt1229278	nm0571264	
tt1229278	nm1792148	
tt12296980	nm0171687	
tt12301068	nm0196466	
tt12301068	nm0657145	
tt12301068	nm1801973	
tt12301068	nm1680209	
tt1230629	nm0727961	
tt1230629	nm0030874	
tt1230629	nm0104043	
tt1230629	nm0172430	
tt1230629	nm0247364	
tt1230629	nm0379047	
tt1230629	nm0452159	
tt1230629	nm0489010	
tt1230629	nm0529137	
tt1230629	nm0593411	
tt12306430	nm6567569	
tt12306430	nm11255100	
tt12306430	nm11255101	
tt12306430	nm4764927	
tt12306430	nm11255102	
tt12307262	nm13354982	
tt12307262	nm13354980	
tt12307262	nm13356174	
tt12307262	nm13356170	
tt12307262	nm13356169	
tt12307262	nm13356176	
tt12307262	nm13356172	
tt12307262	nm13354975	
tt12307262	nm13354981	
tt12307262	nm13354983	
tt12308884	nm2829969	
tt12308884	nm5688094	
tt12308884	nm8258237	
tt12308884	nm2799219	
tt12309772	nm0331497	
tt12309772	nm0498706	
tt12310696	nm0196466	
tt12310696	nm0657145	
tt12310696	nm1801973	
tt12310696	nm1680209	
tt12312064	nm0519887	
tt12312064	nm0051690	
tt12312860	nm3220692	
tt12312860	nm2497048	
tt12312860	nm5195221	
tt12312860	nm0167535	
tt12312860	nm0170700	
tt12312860	nm2316143	
tt12312860	nm4751114	
tt12312860	nm0277885	
tt12312860	nm0306280	
tt12312860	nm4358770	
tt12315092	nm0171687	
tt12315092	nm0745538	
tt12315114	nm0050400	
tt12315114	nm0175019	
tt12315772	nm7550132	
tt12317694	nm2093836	
tt12317694	nm0896287	
tt12318602	nm1877853	
tt12318602	nm3205512	
tt12318602	nm1735069	
tt12318602	nm1875059	
tt12321554	nm6699800	
tt1232616	nm0380665	
tt1232616	nm0775455	
tt1232616	nm0024720	
tt1232616	nm0114740	
tt1232616	nm0226350	
tt1232616	nm0352902	
tt1232616	nm0361048	
tt12327986	nm0171687	
tt12327986	nm0745538	
tt12328792	nm0579430	
tt12329366	nm0485487	
tt1233487	nm0182074	
tt1233487	nm1855430	
tt1233487	nm0032955	
tt1233487	nm0303577	
tt12336688	nm2129619	
tt1233796	nm0754542	
tt1233796	nm1876320	
tt1233796	nm0096542	
tt1233796	nm0740856	
tt12339648	nm4146364	
tt12339648	nm7535291	
tt12339648	nm8074743	
tt12347106	nm2547412	
tt12347106	nm1465180	
tt12347106	nm1460967	
tt12347106	nm3183198	
tt12351232	nm2614642	
tt12351232	nm0005452	
tt12354502	nm1877853	
tt12354502	nm3205512	
tt12354502	nm1735069	
tt12354502	nm0248759	
tt12355050	nm1188012	
tt12355258	nm1188012	
tt12359396	nm1188012	
tt12359870	nm0170011	
tt12359870	nm0194689	
tt12359870	nm0431681	
tt12359870	nm0667260	
tt12359886	nm0253072	
tt1236695	nm0167516	
tt1236695	nm7101262	
tt12368138	nm10715494	
tt12368138	nm11599673	
tt12368138	nm11540880	
tt12368410	nm2008973	
tt12368410	nm4477010	
tt12368410	nm2887021	
tt12368410	nm1279288	
tt12368410	nm7962975	
tt12368410	nm3302241	
tt1236853	nm0083907	
tt1236853	nm0329661	
tt1236853	nm0212133	
tt1236853	nm0781754	
tt1236862	nm2268865	
tt1236862	nm2869291	
tt1236862	nm0406991	
tt1236862	nm2416247	
tt1236862	nm2176369	
tt12369018	nm0590071	
tt12369018	nm0288222	
tt12369018	nm0012806	
tt12369018	nm0068873	
tt12369018	nm0154712	
tt12369018	nm0263429	
tt12369018	nm0325799	
tt12369018	nm0443060	
tt12369018	nm0558871	
tt12370626	nm0005419	
tt12370626	nm0370257	
tt1237100	nm0339998	
tt1237100	nm0730075	
tt1237100	nm0130316	
tt1237100	nm0372835	
tt1237100	nm0153002	
tt1237100	nm0370373	
tt12372860	nm0603900	
tt12372860	nm0053650	
tt12373388	nm0886691	
tt12373388	nm0807109	
tt12373388	nm0771070	
tt12373748	nm0558726	
tt12373748	nm3629583	
tt12373748	nm10812886	
tt12373748	nm4618320	
tt12374492	nm11603251	
tt12374492	nm10985641	
tt12376158	nm1134508	
tt12376158	nm0429120	
tt12376158	nm0828519	
tt12376172	nm0886691	
tt12376172	nm0807109	
tt12376172	nm0771070	
tt12376880	nm0192117	
tt12383592	nm0886691	
tt12383592	nm0807109	
tt12383592	nm0771070	
tt12389846	nm11644002	
tt12389846	nm5985639	
tt12389846	nm8849686	
tt12389846	nm0021675	
tt12389846	nm11643760	
tt12389846	nm0110928	
tt12389846	nm11841515	
tt12389846	nm11789647	
tt12389846	nm6299694	
tt12391136	nm0005419	
tt12391136	nm0370257	
tt12394072	nm1188012	
tt12395684	nm2320146	
tt12395684	nm1545410	
tt12399510	nm0886691	
tt12399510	nm0807109	
tt12399510	nm0771070	
tt12399804	nm1577396	
tt12399804	nm1623635	
tt12404404	nm1152384	
tt12404404	nm1183955	
tt12404404	nm3135403	
tt12404404	nm6958961	
tt12404404	nm2110480	
tt12404534	nm4332771	
tt12404534	nm6662430	
tt12404534	nm6857174	
tt12404534	nm3406682	
tt12407082	nm0005419	
tt12407082	nm0370257	
tt12407272	nm5667191	
tt12407272	nm5527399	
tt12407272	nm2439952	
tt12407272	nm0109986	
tt12407272	nm1501292	
tt12408888	nm11603552	
tt12408888	nm11617869	
tt12410102	nm0177846	
tt12410102	nm5029882	
tt12410102	nm2131044	
tt12410102	nm8461722	
tt12410102	nm2371786	
tt12410102	nm0005059	
tt12410102	nm3861565	
tt12410102	nm1422020	
tt12410102	nm10052304	
tt12411108	nm0228457	
tt12411108	nm3701409	
tt12411108	nm0188533	
tt12411108	nm0461032	
tt12411108	nm0515909	
tt12412230	nm5511265	
tt12412230	nm10195567	
tt12412470	nm2320146	
tt12412470	nm1545410	
tt12413328	nm11620283	
tt12413328	nm11620282	
tt12413328	nm11620279	
tt12413328	nm11620278	
tt1241542	nm0032274	
tt1241542	nm0049702	
tt1241542	nm0398517	
tt1241542	nm0435932	
tt1241542	nm0665002	
tt1241542	nm0903008	
tt12416922	nm1532234	
tt12416922	nm4113992	
tt12416922	nm4117209	
tt12416922	nm0500988	
tt12416922	nm0503928	
tt12416922	nm3002951	
tt12416922	nm0801565	
tt12416922	nm7114124	
tt12418354	nm4711951	
tt12418354	nm1903761	
tt12418354	nm4401395	
tt12418354	nm1139482	
tt12418772	nm8142831	
tt12420332	nm0886691	
tt12420332	nm0807109	
tt12420332	nm0771070	
tt12421066	nm2049386	
tt12421066	nm10303895	
tt12421066	nm1081983	
tt12421066	nm0781066	
tt1242218	nm2642892	
tt1242218	nm0575114	
tt1242218	nm0569758	
tt1242218	nm0630124	
tt1242218	nm1012760	
tt1242218	nm2141404	
tt1242218	nm2782505	
tt1242218	nm2089884	
tt1242771	nm0351366	
tt1242771	nm0623455	
tt1242771	nm0408458	
tt1242771	nm0374815	
tt1242774	nm1202179	
tt1242774	nm0279727	
tt1242774	nm0704223	
tt1242774	nm2796490	
tt1242774	nm1770441	
tt1242774	nm2020812	
tt1242774	nm1514763	
tt1242774	nm2487935	
tt1242774	nm0303665	
tt12429334	nm9598285	
tt12430108	nm0005419	
tt12430108	nm0370257	
tt12430622	nm0005419	
tt12430622	nm0370257	
tt12432004	nm2049386	
tt12432004	nm10303895	
tt12432004	nm1081983	
tt12432004	nm0781066	
tt1243363	nm1261780	
tt1243363	nm0015830	
tt1243363	nm0163863	
tt1243363	nm0975189	
tt1243363	nm0512272	
tt1243363	nm3037573	
tt1243363	nm0714727	
tt1243363	nm0720845	
tt1243363	nm0777365	
tt1243363	nm0809338	
tt12435956	nm2049386	
tt12435956	nm10303895	
tt12435956	nm1081983	
tt12435956	nm0781066	
tt12439484	nm0296313	
tt12439484	nm0282535	
tt12439484	nm0174030	
tt12439484	nm0189402	
tt12439484	nm0168918	
tt1244246	nm0265155	
tt1244246	nm0896942	
tt1244246	nm0815154	
tt1244246	nm1597010	
tt1244423	nm0255776	
tt1244423	nm8850386	
tt1244423	nm1099156	
tt1244423	nm0704634	
tt12447796	nm4789912	
tt12447796	nm3150488	
tt12447796	nm0000538	
tt12450176	nm0387617	
tt12450176	nm0746709	
tt12450250	nm0387617	
tt12450250	nm0746709	
tt12450750	nm0387617	
tt12450750	nm0746709	
tt12454864	nm1909559	
tt12454864	nm1917050	
tt12454886	nm1909559	
tt12454886	nm1917050	
tt12454950	nm0005419	
tt12454950	nm0370257	
tt1245729	nm3223531	
tt1245729	nm2147817	
tt12457608	nm1877853	
tt12457608	nm3205512	
tt12457608	nm1735069	
tt12457608	nm0973626	
tt12460810	nm0387617	
tt12460810	nm0746709	
tt12462560	nm0387617	
tt12462560	nm0746709	
tt1246290	nm0138428	
tt1246290	nm0249103	
tt1246290	nm0378617	
tt1246290	nm0116073	
tt12463470	nm2865428	
tt12463470	nm0341829	
tt1246477	nm0083907	
tt1246477	nm0329661	
tt1246477	nm0212133	
tt1246477	nm0781754	
tt12466554	nm3393912	
tt12470268	nm0387617	
tt12470268	nm0746709	
tt12470532	nm2708412	
tt12474074	nm0387617	
tt12474074	nm0746709	
tt12474078	nm0387617	
tt12474078	nm0746709	
tt12480264	nm0387617	
tt12480264	nm0746709	
tt12480912	nm0174030	
tt12480912	nm0282535	
tt12480912	nm0561928	
tt12486738	nm0046532	
tt12488684	nm1877853	
tt12488684	nm3205512	
tt12488684	nm1735069	
tt12488684	nm0402283	
tt12488840	nm0387617	
tt12488840	nm0746709	
tt12495180	nm0046532	
tt1249619	nm0785876	
tt1249619	nm0660515	
tt1249619	nm0465345	
tt1249619	nm0224933	
tt12496988	nm11174511	
tt12496988	nm9291262	
tt12496988	nm9305026	
tt12496988	nm3713122	
tt12496988	nm11398996	
tt12496988	nm10807518	
tt12496988	nm9095466	
tt12496988	nm11654487	
tt12496988	nm5652805	
tt1249897	nm0678284	
tt1249897	nm0225792	
tt1249897	nm0407690	
tt12499866	nm0387617	
tt12499866	nm0746709	
tt12500094	nm0387617	
tt12500094	nm0746709	
tt12500984	nm0387617	
tt12500984	nm0746709	
tt1250215	nm0953601	
tt1250215	nm0026164	
tt1250215	nm0554455	
tt1250215	nm0470315	
tt12503704	nm0113854	
tt12503704	nm0454901	
tt12507052	nm7287281	
tt12507052	nm4824204	
tt12507052	nm4490004	
tt12507052	nm3650388	
tt12507052	nm3221316	
tt12507052	nm4001362	
tt12507052	nm4581068	
tt12507052	nm4234608	
tt12507052	nm2218723	
tt12508222	nm0387617	
tt12508222	nm0746709	
tt12508252	nm0387617	
tt12508252	nm0746709	
tt12508372	nm2708412	
tt12509802	nm11288272	
tt12509802	nm11296229	
tt12509802	nm1377021	
tt12509802	nm3647861	
tt12509802	nm1377197	
tt12509802	nm7595803	
tt12509802	nm11298065	
tt12509802	nm7518499	
tt12509802	nm7062459	
tt12509802	nm10021698	
tt12510584	nm0689220	
tt12510584	nm0199258	
tt12510584	nm1039266	
tt12510584	nm0438596	
tt12510584	nm1030624	
tt12510584	nm1041135	
tt12510584	nm1041593	
tt12510584	nm1050684	
tt12511740	nm0020145	
tt12511740	nm0956544	
tt12512312	nm0884259	
tt12512312	nm0551102	
tt12512312	nm0931058	
tt12512312	nm0289359	
tt12512312	nm0323597	
tt12512312	nm0514648	
tt12512312	nm0001489	
tt12512312	nm0627969	
tt12512312	nm0001637	
tt12512312	nm0001672	
tt12512420	nm0104275	
tt12512420	nm0471169	
tt12512420	nm0415371	
tt12512420	nm0382302	
tt1251757	nm0005561	
tt1251757	nm0000610	
tt1251757	nm0532683	
tt1251757	nm0001001	
tt12518210	nm9225622	
tt12518210	nm0457877	
tt12518210	nm6062375	
tt12518210	nm7802520	
tt12518210	nm0521803	
tt12518210	nm7255655	
tt12519444	nm0371122	
tt12519444	nm0044864	
tt12519444	nm8330334	
tt12519444	nm4685296	
tt12519444	nm2390656	
tt12519444	nm0372351	
tt12521570	nm0689220	
tt12521570	nm0199258	
tt12521570	nm0028385	
tt12521570	nm0438596	
tt12521570	nm1030624	
tt12521570	nm1041135	
tt12521570	nm1041593	
tt12521570	nm1050684	
tt12525536	nm0161725	
tt12525536	nm0238478	
tt12525536	nm4664669	
tt12525536	nm1485759	
tt12525536	nm1057868	
tt12525536	nm0000945	
tt12525536	nm2166354	
tt12525536	nm0001011	
tt12525536	nm9306493	
tt12525718	nm2755092	
tt12525718	nm10586571	
tt12525718	nm11665972	
tt12525718	nm4922675	
tt12525718	nm11665973	
tt12525718	nm11665974	
tt12525718	nm11665975	
tt1253068	nm1064766	
tt1253068	nm1486188	
tt1253068	nm2278373	
tt1253068	nm2779861	
tt12532834	nm0689220	
tt12532834	nm0199258	
tt12532834	nm0028385	
tt12532834	nm0032002	
tt12532834	nm1041135	
tt12532834	nm1041593	
tt12533708	nm9601160	
tt12533708	nm9601157	
tt12533708	nm9601158	
tt12533708	nm9601156	
tt12540942	nm0689220	
tt12540942	nm0199258	
tt12540942	nm0028385	
tt12540942	nm0032002	
tt12540942	nm1041135	
tt12540942	nm1041593	
tt12541952	nm0693145	
tt12541952	nm0839984	
tt12541952	nm3712118	
tt12541952	nm1799359	
tt12541952	nm3368509	
tt12542824	nm0387617	
tt12542824	nm0746709	
tt12543268	nm5493008	
tt12543268	nm2084127	
tt12543672	nm1957402	
tt12547400	nm0689220	
tt12547400	nm0199258	
tt12547400	nm0028385	
tt12547400	nm0032002	
tt12547400	nm1041135	
tt12547400	nm1041593	
tt12549308	nm0320611	
tt12549308	nm0131071	
tt12549308	nm1779105	
tt12549308	nm0672793	
tt12549308	nm0527768	
tt12549308	nm0208257	
tt12549308	nm0233336	
tt12549308	nm0129864	
tt12549308	nm0709297	
tt12549308	nm0554985	
tt1254978	nm1137278	
tt1254978	nm0552423	
tt1254978	nm0324233	
tt1254978	nm2676527	
tt1255389	nm1570951	
tt1255670	nm2106055	
tt1255670	nm0353704	
tt1255670	nm1891463	
tt1255670	nm0395972	
tt1255670	nm2371409	
tt1255670	nm1330681	
tt1255670	nm1232925	
tt1255670	nm3477241	
tt1255670	nm3773453	
tt1255670	nm2354136	
tt12556940	nm11352570	
tt12556940	nm0536738	
tt12556940	nm11664796	
tt1255751	nm2762698	
tt1255751	nm2773899	
tt1255751	nm2233666	
tt1255751	nm1888415	
tt1255751	nm2972203	
tt1255751	nm1931469	
tt1255751	nm1542687	
tt12558518	nm9701801	
