title_id	name_id
tt0084987	nm0759125
tt0084987	nm0340061
tt0084987	nm0023082
tt0084987	nm1170694
tt0084987	nm1439536
tt0084987	nm0529055
tt0084987	nm1275292
tt0084987	nm1295425
tt0084987	nm3129106
tt0084987	nm1239154
tt0084987	nm2782434
tt0084987	nm0711885
tt0084987	nm0407823
tt0084987	nm0455596
tt0084987	nm0512318
tt0084987	nm0433035
tt0084987	nm1482137
tt0084987	nm0275470
tt0084987	nm2666537
tt0084987	nm0285828
tt0084987	nm1215778
tt0084987	nm2820353
tt0084987	nm0714150
tt0084987	nm0132696
tt0084987	nm2638477
tt0084987	nm0308659
tt0084987	nm0449962
tt0084987	nm0039185
tt0084987	nm2736458
tt0084987	nm0277389
tt0084987	nm0048762
tt0084987	nm0212573
tt0084987	nm0571032
tt0084987	nm0485302
tt0084987	nm0202652
tt0084987	nm0321244
tt0084987	nm1405818
tt0084987	nm0400634
tt0084987	nm0006450
tt0084987	nm1215673
tt0084987	nm0653936
tt0084987	nm0035495
tt0084987	nm1414819
tt0084987	nm2038196
tt0084987	nm0963362
tt0084987	nm0881378
tt0084987	nm1215670
tt0084987	nm2328663
tt0084987	nm0228888
tt0084987	nm0326265
tt0084987	nm0005591
tt0084987	nm0914438
tt0084987	nm1292783
tt0084987	nm0580582
tt0084987	nm0055146
tt0084987	nm0282087
tt0084987	nm1292475
tt0084987	nm0343929
tt0084987	nm0503236
tt0084987	nm0188649
tt0084987	nm0494860
tt0084987	nm1290757
tt0084987	nm0172572
tt0084987	nm1294332
tt0084987	nm0391381
tt0084987	nm0561394
tt0084987	nm0991205
tt0084987	nm0240471
tt0084987	nm0751339
tt0084987	nm0789695
tt0084987	nm1318207
tt0084987	nm0014179
tt0084987	nm4592742
tt0084987	nm1208791
tt0084987	nm1114104
tt0084987	nm1006276
tt0084987	nm2777029
tt0084987	nm0262984
tt0084987	nm0916092
tt0084987	nm1174903
tt0084987	nm1290765
tt0084987	nm2806876
tt0084987	nm2041166
tt0084987	nm0369962
tt0084987	nm0041104
tt0084987	nm2217239
tt0084987	nm1971654
tt0084987	nm1659841
tt0084987	nm0292158
tt0084987	nm0429720
tt0084987	nm1409625
tt0084987	nm1057727
tt0084987	nm0288948
tt0084987	nm2480847
tt0084987	nm1401425
tt0084987	nm1557894
tt0084987	nm0552842
tt0084987	nm1026679
tt0084987	nm0390409
tt0084987	nm0039681
tt0084987	nm0384386
tt0084987	nm0193070
tt0084987	nm0336771
tt0084987	nm0662742
tt0084987	nm0166553
tt0084987	nm0177520
tt0084987	nm1291852
tt0084987	nm0356668
tt0084987	nm2528191
tt0084987	nm0409907
tt0084987	nm1199667
tt0084987	nm1297790
tt0084987	nm1290778
tt0084987	nm0098980
tt0084987	nm0109037
tt0084987	nm1290760
tt0084987	nm1053839
tt0084987	nm1268299
tt0084987	nm0278759
tt0084987	nm0416694
tt0084987	nm0552907
tt0084987	nm0567673
tt0084987	nm0671804
tt0084987	nm1294427
tt0084987	nm0789290
tt0084987	nm0040974
tt0084987	nm1290756
tt0084987	nm0161410
tt0084987	nm0184918
tt0084987	nm0365512
tt0084987	nm1297777
tt0084987	nm1293635
tt0084987	nm0800954
tt0084987	nm0830563
tt0084987	nm1292007
tt0084987	nm1290767
tt0084987	nm1038843
tt0084987	nm0801095
tt0084987	nm1297797
tt0084987	nm1498330
tt0084987	nm1530523
tt0084987	nm1703701
tt0084987	nm0593697
tt0084987	nm0700785
tt0084987	nm1429613
tt0084987	nm0285304
tt0084987	nm0362332
tt0084987	nm1628294
tt0084987	nm1738736
tt0084987	nm0641468
tt0084987	nm1471887
tt0084987	nm0590150
tt0084987	nm1258367
tt0084987	nm1158659
tt0084987	nm4674528
tt0084987	nm1003828
tt0084987	nm0649502
tt0084987	nm9091620
tt0084987	nm3116255
tt0084987	nm2781711
tt0084987	nm2783556
tt0084987	nm9094385
tt0084987	nm0758181
tt0084987	nm1512471
tt0084987	nm2792242
tt0084987	nm1034964
tt0084987	nm0348510
tt0084987	nm1557957
tt0084987	nm0006640
tt0084987	nm1094786
tt0084987	nm0157564
tt0084987	nm1124440
tt0084987	nm0169074
tt0084987	nm0188520
tt0084987	nm0417065
tt0084987	nm2838796
tt0084987	nm1680335
tt0084987	nm1341253
tt0084987	nm1096289
tt0084987	nm1267405
tt0084987	nm1201711
tt0084987	nm1029197
tt0084987	nm0564949
tt0084987	nm1140286
tt0084987	nm0916053
tt0084987	nm0939821
tt0084987	nm0387356
tt0084987	nm0313988
tt0084987	nm0928495
tt0084987	nm0042341
tt0084987	nm2443292
tt0084987	nm1491268
tt0084987	nm1791531
tt0084987	nm0549286
tt0084987	nm0373482
tt0084987	nm0465620
tt0084987	nm3364892
tt0084987	nm0659285
tt0084987	nm1465397
tt0084987	nm0574341
tt0084987	nm0624119
tt0084987	nm1214324
tt0084987	nm0751078
