title_id	parent_tv_show_title_id	season_number	episode_number
tt0858975	tt0409591	1	17
tt0859902	tt0084987	22	70
tt0860991	tt0084987	22	64
tt0861395	tt0084987	10	14
tt0861892	tt0084987	22	65
tt0865210	tt0827947	1	1
tt0865594	tt0084987	22	66
tt0865727	tt0408409	4	7
tt0866510	tt0084987	22	67
tt0866511	tt0084987	22	68
tt0867011	tt0827947	1	2
tt0867012	tt0827947	1	3
tt0867013	tt0827947	1	4
tt0869543	tt0084987	22	73
tt0871075	tt0084987	22	69
tt0872500	tt0084987	22	75
tt0872501	tt0084987	11	81
tt0872502	tt0084987	11	103
tt0872503	tt0084987	11	123
tt0872504	tt0084987	11	44
tt0872505	tt0084987	11	113
tt0872506	tt0084987	11	106
tt0872507	tt0084987	11	69
tt0872508	tt0084987	11	66
tt0872509	tt0084987	11	72
tt0872510	tt0084987	11	92
tt0872511	tt0084987	11	131
tt0872512	tt0084987	11	28
tt0872513	tt0084987	11	46
tt0872514	tt0084987	11	45
tt0872515	tt0084987	11	11
tt0872516	tt0084987	11	146
tt0872517	tt0084987	11	136
tt0872518	tt0084987	11	14
tt0872519	tt0084987	11	22
tt0872520	tt0084987	11	59
tt0872521	tt0084987	11	56
tt0872522	tt0084987	11	140
tt0872523	tt0084987	11	12
tt0872524	tt0084987	11	143
tt0872525	tt0084987	11	20
tt0872526	tt0084987	11	23
tt0872527	tt0084987	11	50
tt0872528	tt0084987	11	36
tt0872529	tt0084987	11	4
tt0872530	tt0084987	11	8
tt0872531	tt0084987	11	48
tt0872532	tt0084987	11	135
tt0872533	tt0084987	11	19
tt0872534	tt0084987	11	85
tt0872535	tt0084987	11	24
tt0872536	tt0084987	11	149
tt0872537	tt0084987	11	15
tt0872538	tt0084987	11	71
tt0872539	tt0084987	11	80
tt0872540	tt0084987	11	130
tt0872541	tt0084987	11	37
tt0872542	tt0084987	11	42
tt0872543	tt0084987	11	7
tt0872544	tt0084987	11	33
tt0872545	tt0084987	11	55
tt0872546	tt0084987	11	61
tt0872547	tt0084987	11	27
tt0872548	tt0084987	11	51
tt0872549	tt0084987	11	134
tt0872550	tt0084987	11	49
tt0872551	tt0084987	11	94
tt0872552	tt0084987	11	119
tt0872553	tt0084987	11	142
tt0872554	tt0084987	11	93
tt0872555	tt0084987	11	139
tt0872556	tt0084987	11	53
tt0872557	tt0084987	11	34
tt0872558	tt0084987	11	9
tt0872559	tt0084987	11	105
tt0872560	tt0084987	11	77
tt0872561	tt0084987	11	91
tt0872562	tt0084987	11	38
tt0872563	tt0084987	11	97
tt0872564	tt0084987	11	120
tt0872565	tt0084987	11	147
tt0872566	tt0084987	11	82
tt0872567	tt0084987	11	133
tt0872568	tt0084987	11	137
tt0872569	tt0084987	11	86
tt0872570	tt0084987	11	30
tt0872571	tt0084987	11	108
tt0872572	tt0084987	11	88
tt0872573	tt0084987	11	111
tt0872574	tt0084987	11	95
tt0872575	tt0084987	11	60
tt0872576	tt0084987	11	104
tt0872577	tt0084987	11	118
tt0872578	tt0084987	11	31
tt0872579	tt0084987	11	121
tt0872580	tt0084987	11	145
tt0872581	tt0084987	11	13
tt0872582	tt0084987	11	90
tt0872583	tt0084987	11	78
tt0872584	tt0084987	11	5
tt0872585	tt0084987	11	132
tt0872586	tt0084987	11	99
tt0872587	tt0084987	11	64
tt0872588	tt0084987	11	98
tt0872589	tt0084987	11	138
tt0872590	tt0084987	11	21
tt0872591	tt0084987	11	100
tt0872592	tt0084987	11	65
tt0872593	tt0084987	11	16
tt0872594	tt0084987	11	58
tt0872595	tt0084987	11	68
tt0872596	tt0084987	11	32
tt0872597	tt0084987	11	112
tt0872598	tt0084987	11	84
tt0872599	tt0084987	11	89
tt0872600	tt0084987	11	76
tt0872601	tt0084987	11	127
tt0872602	tt0084987	11	75
tt0872603	tt0084987	11	41
tt0873134	tt0765725	2	1
tt0873248	tt0408409	1	2
tt0873734	tt0409591	1	19
tt0874138	tt0409591	1	20
tt0876634	tt0844420	1	1
tt0876635	tt0844420	1	2
tt0877770	tt0084987	22	72
tt0878183	tt0409591	1	21
tt0878486	tt0765725	2	2
tt0879664	tt0408409	\N	\N
tt0879919	tt0084987	22	74
tt0881711	tt0765725	2	4
tt0881712	tt0765725	2	3
tt0882525	tt0408409	4	13
tt0883473	tt0084987	12	38
tt0883474	tt0084987	12	83
tt0883475	tt0084987	12	136
tt0883476	tt0084987	12	53
tt0883477	tt0084987	12	81
tt0883478	tt0084987	12	46
tt0883479	tt0084987	12	43
tt0883480	tt0084987	12	75
tt0883481	tt0084987	12	18
tt0883482	tt0084987	12	42
tt0883483	tt0084987	12	7
tt0883484	tt0084987	12	86
tt0883485	tt0084987	12	114
tt0883486	tt0084987	12	79
tt0883487	tt0084987	12	14
tt0883488	tt0084987	12	24
tt0883489	tt0084987	12	37
tt0883490	tt0084987	12	69
tt0883491	tt0084987	12	1
tt0883492	tt0084987	12	73
tt0883493	tt0084987	12	119
tt0883494	tt0084987	12	122
tt0883495	tt0084987	12	56
tt0883496	tt0084987	12	17
tt0883497	tt0084987	12	55
tt0883498	tt0084987	12	44
tt0883499	tt0084987	12	102
tt0883500	tt0084987	12	90
tt0883501	tt0084987	12	39
tt0883502	tt0084987	12	49
tt0883503	tt0084987	12	85
tt0883504	tt0084987	12	93
tt0883505	tt0084987	12	72
tt0883506	tt0084987	12	137
tt0883507	tt0084987	12	97
tt0883508	tt0084987	12	91
tt0883509	tt0084987	12	34
tt0883510	tt0084987	12	35
tt0883511	tt0084987	12	20
tt0883512	tt0084987	12	15
tt0883513	tt0084987	12	63
tt0883514	tt0084987	12	154
tt0883515	tt0084987	12	123
tt0883516	tt0084987	12	65
tt0883517	tt0084987	12	31
tt0883518	tt0084987	12	5
tt0883519	tt0084987	12	26
tt0883520	tt0084987	12	128
tt0883521	tt0084987	12	150
tt0883522	tt0084987	12	99
tt0883523	tt0084987	12	109
tt0883524	tt0084987	12	4
tt0883525	tt0084987	12	80
tt0883526	tt0084987	12	67
tt0883527	tt0084987	12	94
tt0883528	tt0084987	12	107
tt0883529	tt0084987	12	68
tt0883530	tt0084987	12	143
tt0883531	tt0084987	12	146
tt0883532	tt0084987	12	96
tt0883533	tt0084987	12	141
tt0883534	tt0084987	12	41
tt0883535	tt0084987	12	135
tt0883536	tt0084987	12	8
tt0883537	tt0084987	12	10
tt0883538	tt0084987	12	33
tt0883539	tt0084987	12	115
tt0883540	tt0084987	12	12
tt0883541	tt0084987	12	76
tt0883542	tt0084987	12	27
tt0883543	tt0084987	12	144
tt0883544	tt0084987	12	101
tt0883545	tt0084987	12	124
tt0883546	tt0084987	12	6
tt0883547	tt0084987	12	71
tt0883548	tt0084987	12	116
tt0883549	tt0084987	12	62
tt0883550	tt0084987	12	40
tt0883551	tt0084987	12	145
tt0883552	tt0084987	12	28
tt0883553	tt0084987	12	21
tt0883554	tt0084987	12	87
tt0883555	tt0084987	12	23
tt0883556	tt0084987	12	100
tt0883557	tt0084987	12	121
tt0883558	tt0084987	12	95
tt0883559	tt0084987	12	129
tt0883560	tt0084987	12	57
tt0883561	tt0084987	12	3
tt0883562	tt0084987	12	84
tt0883563	tt0084987	12	148
tt0883564	tt0084987	12	105
tt0883565	tt0084987	12	2
tt0883566	tt0084987	12	22
tt0883567	tt0084987	12	13
tt0883568	tt0084987	12	77
tt0883569	tt0084987	12	149
tt0883570	tt0084987	12	110
tt0883571	tt0084987	12	16
tt0883572	tt0084987	12	120
tt0883573	tt0084987	12	47
tt0883575	tt0084987	12	130
tt0883576	tt0084987	12	70
tt0883577	tt0084987	12	126
tt0883578	tt0084987	12	54
tt0883579	tt0084987	12	113
tt0883580	tt0084987	12	58
tt0883581	tt0084987	12	127
tt0883582	tt0084987	12	88
tt0883583	tt0084987	12	134
tt0883584	tt0084987	12	82
tt0883585	tt0084987	12	139
tt0883586	tt0084987	12	51
tt0883587	tt0084987	12	61
tt0883588	tt0084987	12	59
tt0883589	tt0084987	12	11
tt0884334	tt0084987	22	71
tt0884891	tt0084987	14	21
tt0884892	tt0084987	13	106
tt0884893	tt0084987	13	107
tt0884894	tt0084987	13	61
tt0884895	tt0084987	13	98
tt0884896	tt0084987	13	138
tt0884897	tt0084987	13	2
tt0884898	tt0084987	13	109
tt0884899	tt0084987	13	69
tt0884900	tt0084987	17	75
tt0884901	tt0084987	14	52
tt0884902	tt0084987	13	59
tt0884903	tt0084987	14	82
tt0884904	tt0084987	13	78
tt0884905	tt0084987	13	97
tt0884906	tt0084987	17	53
tt0884907	tt0084987	16	67
tt0884908	tt0084987	13	105
tt0884909	tt0084987	13	108
tt0884910	tt0084987	13	71
tt0884911	tt0084987	14	13
tt0884912	tt0084987	13	91
tt0884913	tt0084987	14	15
tt0884914	tt0084987	13	83
tt0884915	tt0084987	14	7
tt0884916	tt0084987	13	99
tt0884917	tt0084987	13	67
tt0884918	tt0084987	13	133
tt0884919	tt0084987	14	38
tt0884920	tt0084987	14	16
tt0884921	tt0084987	14	71
tt0884922	tt0084987	13	70
tt0884923	tt0084987	13	3
tt0884924	tt0084987	14	54
tt0884925	tt0084987	13	93
tt0884926	tt0084987	13	82
tt0884927	tt0084987	13	72
tt0884928	tt0084987	13	136
tt0884929	tt0084987	13	56
tt0884930	tt0084987	13	103
tt0884931	tt0084987	14	17
tt0884932	tt0084987	14	10
tt0884933	tt0084987	13	11
tt0884934	tt0084987	13	135
tt0884935	tt0084987	13	102
tt0884936	tt0084987	13	80
tt0884937	tt0084987	14	36
tt0884938	tt0084987	13	64
tt0884939	tt0084987	13	68
tt0884940	tt0084987	14	8
tt0884941	tt0084987	14	59
tt0884942	tt0084987	13	75
tt0884943	tt0084987	13	86
tt0884944	tt0084987	13	84
tt0884945	tt0084987	17	71
tt0884946	tt0084987	13	128
tt0884947	tt0084987	13	127
tt0884948	tt0084987	14	39
tt0884949	tt0084987	13	62
tt0884950	tt0084987	14	14
tt0884951	tt0084987	13	130
tt0884952	tt0084987	13	55
tt0884953	tt0084987	14	9
tt0884954	tt0084987	14	1
tt0884955	tt0084987	13	85
tt0884956	tt0084987	13	134
tt0884957	tt0084987	14	72
tt0884958	tt0084987	14	12
tt0884959	tt0084987	14	58
tt0884960	tt0084987	14	57
tt0884961	tt0084987	17	21
tt0884962	tt0084987	13	66
tt0884963	tt0084987	13	92
tt0884964	tt0084987	13	89
tt0884965	tt0084987	13	95
tt0884966	tt0084987	13	96
tt0884967	tt0084987	13	10
tt0884968	tt0084987	14	20
tt0884969	tt0084987	14	53
tt0884970	tt0084987	14	11
tt0884971	tt0084987	17	35
tt0884972	tt0084987	13	129
tt0885997	tt0765725	2	5
tt0885998	tt0765725	2	6
tt0886604	tt0409591	1	34
tt0886605	tt0409591	1	36
tt0886606	tt0409591	1	27
tt0886607	tt0409591	1	37
tt0886608	tt0409591	1	25
tt0886609	tt0409591	1	39
tt0886610	tt0409591	1	31
tt0886611	tt0409591	1	38
tt0886612	tt0409591	1	24
tt0886613	tt0409591	1	23
tt0886614	tt0409591	1	22
tt0886615	tt0409591	1	28
tt0886616	tt0409591	1	33
tt0886617	tt0409591	1	29
tt0886618	tt0409591	1	35
tt0886619	tt0409591	1	32
tt0886620	tt0409591	1	30
tt0886621	tt0409591	1	26
tt0888320	tt0827947	1	25
tt0888898	tt0765725	2	8
tt0888899	tt0765725	2	7
tt0889827	tt0409591	1	42
tt0889828	tt0409591	1	40
tt0889829	tt0409591	1	41
tt0889830	tt0409591	1	43
tt0890184	tt0084987	22	76
tt0890185	tt0084987	22	79
tt0890186	tt0084987	22	80
tt0890509	tt0765725	2	9
tt0890800	tt0765725	2	10
tt0896073	tt0084987	22	83
tt0896288	tt0765725	2	11
tt0898196	tt0409591	1	50
tt0898197	tt0409591	1	44
tt0898198	tt0409591	1	47
tt0898199	tt0409591	1	46
tt0898200	tt0409591	1	48
tt0898201	tt0409591	1	45
tt0898202	tt0409591	1	49
tt0899993	tt0765725	2	12
tt0899994	tt0765725	2	13
tt0903087	tt0409591	1	53
tt0903088	tt0409591	1	52
tt0903089	tt0409591	1	54
tt0903090	tt0409591	1	51
tt0908004	tt0084987	22	84
tt0908005	tt0084987	22	85
tt0908006	tt0084987	22	86
tt0908007	tt0084987	22	87
tt0908008	tt0084987	22	88
tt0911166	tt0084987	22	89
tt0911167	tt0084987	22	90
tt0911168	tt0084987	22	91
tt0911169	tt0084987	23	1
tt0911170	tt0084987	23	2
tt0914709	tt0827947	1	57
tt0915036	tt0059971	1	13
tt0917826	tt0827947	1	59
tt0917827	tt0827947	1	51
tt0921873	tt0105929	3	8
tt0922238	tt0827947	1	63
tt0924373	tt0052507	1	6
tt0924374	tt0052507	1	17
tt0924375	tt0052507	1	16
tt0924376	tt0052507	1	21
tt0924377	tt0052507	1	2
tt0924378	tt0052507	1	13
tt0924379	tt0052507	1	22
tt0924380	tt0052507	1	10
tt0924381	tt0052507	1	14
tt0924382	tt0052507	1	24
tt0924383	tt0052507	1	19
tt0924384	tt0052507	1	23
tt0924385	tt0052507	1	1
tt0924386	tt0052507	1	4
tt0924387	tt0052507	1	7
tt0924388	tt0052507	1	5
tt0924389	tt0052507	1	20
tt0924390	tt0052507	1	12
tt0924391	tt0052507	1	11
tt0924392	tt0052507	1	25
tt0924393	tt0052507	1	8
tt0924394	tt0052507	1	15
tt0924395	tt0052507	1	3
tt0924396	tt0052507	1	18
tt0924397	tt0052507	1	9
tt0924398	tt0052507	1	26
tt0928319	tt0827947	1	48
tt0931486	tt0084987	23	3
tt0931487	tt0084987	23	4
tt0931488	tt0084987	23	5
tt0931489	tt0084987	23	6
tt0933604	tt0381798	4	1
tt0935546	tt0169455	13	3
tt0943074	tt0409591	1	207
tt0943075	tt0409591	1	200
tt0943076	tt0409591	1	206
tt0943077	tt0409591	1	205
tt0943078	tt0409591	1	203
tt0943079	tt0409591	1	204
tt0943080	tt0409591	1	202
tt0943081	tt0409591	1	220
tt0943082	tt0409591	1	201
tt0943083	tt0409591	1	219
tt0945699	tt0084987	23	7
tt0945700	tt0084987	23	8
tt0945701	tt0084987	23	9
tt0948198	tt0824714	\N	\N
tt0949138	tt0827947	1	85
tt0951453	tt0084987	23	12
tt0951454	tt0084987	23	10
tt0951455	tt0084987	23	11
tt0954804	tt0827947	1	79
tt0955471	tt0084987	23	13
tt0956366	tt0327386	1	5
tt0956367	tt0327386	1	6
tt0956368	tt0327386	1	7
tt0956369	tt0327386	1	8
tt0961603	tt0827947	1	95
tt0963401	tt0084987	23	14
tt0963402	tt0084987	23	15
tt0963616	tt0408409	4	12
tt0968828	tt0084987	23	16
tt0968829	tt0084987	23	17
tt0968898	tt0885761	1	5
tt0968899	tt0885761	1	4
tt0968900	tt0885761	1	6
tt0968901	tt0885761	1	2
tt0968902	tt0885761	1	1
tt0969639	tt0331806	\N	\N
tt0969925	tt0885761	1	3
tt0971948	tt0381798	4	3
tt0974695	tt0791204	1	12
tt0974696	tt0791204	1	1
tt0974697	tt0791204	1	14
tt0974698	tt0791204	1	2
tt0974699	tt0791204	1	24
tt0974700	tt0791204	1	7
tt0974701	tt0791204	1	22
tt0974702	tt0791204	1	21
tt0974703	tt0791204	1	5
tt0974704	tt0791204	1	16
tt0974705	tt0791204	1	6
tt0974706	tt0791204	1	13
tt0974707	tt0791204	1	17
tt0974708	tt0791204	1	25
tt0974709	tt0791204	1	20
tt0974710	tt0791204	1	8
tt0974711	tt0791204	1	4
tt0974712	tt0791204	1	11
tt0974713	tt0791204	1	18
tt0974714	tt0791204	1	3
tt0974715	tt0791204	1	10
tt0974716	tt0791204	1	9
tt0974717	tt0791204	1	23
tt0974718	tt0791204	1	19
tt0976321	tt0084987	23	18
tt0976322	tt0084987	23	19
tt0976323	tt0084987	23	21
tt0979706	tt0381798	4	4
tt0981209	tt0094525	12	4
tt0981210	tt0094525	11	3
tt0981492	tt0084987	23	23
tt0981493	tt0084987	23	22
tt0981494	tt0084987	23	20
tt0984541	tt0169455	13	5
tt0986476	tt0084987	23	24
tt10011486	tt0827947	13	114
tt10011488	tt0827947	13	115
tt10011490	tt0827947	13	113
tt10011494	tt0827947	13	116
tt10011496	tt0827947	13	117
tt10011498	tt0827947	13	132
tt10011502	tt0827947	13	133
tt1001691	tt0059971	1	14
tt10021600	tt8656264	\N	\N
tt10028284	tt9859616	1	4
tt10028286	tt9859616	1	5
tt10028288	tt9859616	1	6
tt10028290	tt9859616	1	7
tt10028292	tt9859616	1	8
tt10028294	tt9859616	1	9
tt10028296	tt9859616	1	10
tt10028298	tt9859616	1	11
tt10028302	tt9859616	1	12
tt10028304	tt9859616	1	13
tt10028306	tt9859616	1	14
tt10028308	tt9859616	1	15
tt10028310	tt9859616	1	16
tt10028312	tt9859616	1	17
tt10028314	tt9859616	1	18
tt10028316	tt9859616	1	19
tt10028318	tt9859616	1	20
tt10028326	tt9859616	1	21
tt10028328	tt9859616	1	22
tt10028330	tt9859616	1	23
tt10028332	tt9859616	1	24
tt10028338	tt9859616	1	25
tt10028342	tt9859616	1	26
tt10028344	tt9859616	1	27
tt10028346	tt9859616	1	28
tt10028348	tt9859616	1	29
tt10028350	tt9859616	1	30
tt10028354	tt9859616	1	31
tt10028356	tt9859616	1	32
tt10028358	tt9859616	1	33
tt10028360	tt9859616	1	34
tt10028364	tt9859616	1	35
tt10028366	tt9859616	1	36
tt10028368	tt9859616	1	37
tt10028370	tt9859616	1	38
tt10028372	tt9859616	1	39
tt10028374	tt9859616	1	40
tt10028376	tt9859616	1	41
tt10028378	tt9859616	1	42
tt10028380	tt9859616	1	43
tt10028384	tt9859616	1	44
tt10028386	tt9859616	1	45
tt10028388	tt9859616	1	46
tt10028390	tt9859616	1	47
tt10028392	tt9859616	1	48
tt10028394	tt9859616	1	49
tt10028398	tt9859616	1	50
tt10028400	tt9859616	1	51
tt10028402	tt9859616	1	52
tt10028404	tt9859616	1	53
tt10028406	tt9859616	1	54
tt10028408	tt9859616	1	55
tt10028412	tt9859616	1	56
tt10035764	tt2213962	5	1
tt10035830	tt2213962	1	1
tt10047836	tt9480432	1	51
tt10047848	tt9480432	1	52
tt10047852	tt9480432	1	53
tt10047860	tt9480432	1	54
tt10047872	tt9480432	1	55
tt10048988	tt9184592	1	1
tt10048990	tt9184592	1	2
tt10048992	tt9184592	1	3
tt10048996	tt9184592	1	4
tt10049000	tt9184592	1	5
tt10049002	tt9184592	1	7
tt10049004	tt9184592	1	6
tt10049006	tt9184592	1	8
tt10049008	tt9184592	1	9
tt10049012	tt9184592	1	10
tt10049014	tt9184592	1	11
tt10049016	tt9184592	1	12
tt10050974	tt1456194	1	1
tt10050976	tt1456194	1	2
tt10050978	tt1456194	1	3
tt10075886	tt10075518	1	1
tt10075888	tt10075518	1	2
tt10075892	tt10075518	1	3
tt10087772	tt0827947	13	118
tt10087774	tt0827947	13	119
tt10087780	tt0827947	13	121
tt10087782	tt0827947	13	120
tt10087784	tt0827947	13	122
tt10087786	tt0827947	13	123
tt10087788	tt0827947	13	134
tt10090622	tt9480432	1	56
tt10090628	tt9480432	1	57
tt10090634	tt9480432	1	58
tt10090642	tt9480432	1	59
tt10090650	tt9480432	1	61
tt10095518	tt9480432	1	60
tt10095908	tt9480432	1	62
tt10101122	tt9480432	1	63
tt1010750	tt0084987	23	25
tt1010751	tt0084987	23	26
tt10115400	tt9480432	1	64
tt10120752	tt9480432	1	65
tt1013104	tt0169455	10	15
tt1013105	tt0169455	12	20
tt1013106	tt0169455	13	4
tt1013107	tt0169455	12	14
tt1013108	tt0169455	12	16
tt1013109	tt0169455	13	2
tt1013110	tt0169455	13	1
tt1013111	tt0169455	12	18
tt1013112	tt0169455	13	6
tt1013113	tt0169455	12	17
tt1013114	tt0169455	12	19
tt1013115	tt0169455	12	12
tt1013116	tt0169455	12	15
tt1013117	tt0169455	12	13
tt10135434	tt9480432	1	66
tt10135436	tt9480432	1	67
tt10135440	tt9480432	1	68
tt1014509	tt0827947	1	136
tt10145300	tt7106692	\N	\N
tt10145308	tt7106692	\N	\N
tt10145316	tt7106692	\N	\N
tt10145318	tt7106692	\N	\N
tt10145320	tt7106692	\N	\N
tt10145330	tt7106692	\N	\N
tt10145336	tt7106692	\N	\N
tt10145348	tt7106692	\N	\N
tt10145356	tt7106692	\N	\N
tt10145370	tt7106692	\N	\N
tt10145386	tt7106692	\N	\N
tt10145442	tt7106692	\N	\N
tt10145506	tt7106692	\N	\N
tt10145544	tt7106692	\N	\N
tt10145556	tt7106692	\N	\N
tt10145868	tt7106692	\N	\N
tt10145918	tt7106692	\N	\N
tt10145988	tt7106692	\N	\N
tt10146064	tt7106692	\N	\N
tt10146110	tt7106692	\N	\N
tt10146156	tt7106692	\N	\N
tt10146158	tt7106692	\N	\N
tt10146164	tt7106692	\N	\N
tt10146170	tt7106692	\N	\N
tt10146172	tt7106692	\N	\N
tt10146176	tt7106692	\N	\N
tt10146178	tt7106692	\N	\N
tt10146184	tt7106692	\N	\N
tt10146190	tt7106692	\N	\N
tt10146284	tt7106692	\N	\N
tt10146292	tt7106692	\N	\N
tt10146306	tt7106692	\N	\N
tt10146318	tt7106692	\N	\N
tt10146330	tt7106692	\N	\N
tt10146334	tt7106692	\N	\N
tt10146348	tt7106692	\N	\N
tt10146360	tt7106692	\N	\N
tt10146366	tt7106692	\N	\N
tt10146370	tt7106692	\N	\N
tt10146376	tt7106692	\N	\N
tt10146390	tt7106692	\N	\N
tt10146404	tt7106692	\N	\N
tt10146418	tt7106692	\N	\N
tt10146434	tt7106692	\N	\N
tt10148256	tt7106692	\N	\N
tt10148310	tt7106692	\N	\N
tt10148334	tt7106692	\N	\N
tt10148364	tt7106692	\N	\N
tt10148402	tt7106692	\N	\N
tt10148440	tt7106692	\N	\N
tt10148468	tt7106692	\N	\N
tt10148544	tt7106692	\N	\N
tt10148644	tt7106692	\N	\N
tt10148724	tt7106692	\N	\N
tt10148794	tt7106692	\N	\N
tt10148838	tt7106692	\N	\N
tt10148898	tt7106692	\N	\N
tt10148928	tt7106692	\N	\N
tt10148970	tt7106692	\N	\N
tt10155352	tt9480432	1	69
tt10155360	tt9480432	1	70
tt1015548	tt0084987	23	28
tt1015549	tt0084987	23	27
tt1015550	tt0084987	23	29
tt10165840	tt9480432	1	71
tt10165844	tt9480432	1	72
tt10166104	tt1155387	\N	\N
tt10168902	tt0827947	13	135
tt10168904	tt0827947	13	124
tt10168906	tt0827947	13	125
tt10168910	tt0827947	13	126
tt10168912	tt0827947	13	127
tt10168914	tt0827947	13	128
tt10171334	tt8656264	\N	\N
tt10171350	tt8656264	\N	\N
tt10171368	tt8656264	\N	\N
tt10171378	tt8656264	\N	\N
tt10171380	tt8656264	\N	\N
tt1017237	tt0381798	4	6
tt1017615	tt0381798	4	5
tt1017745	tt0084987	23	30
tt10184944	tt8656264	\N	\N
tt10184952	tt8656264	\N	\N
tt10184960	tt8656264	\N	\N
tt1018569	tt0827947	1	129
tt10187380	tt9480432	1	73
tt10187382	tt9480432	1	74
tt10192794	tt9480432	1	75
tt1019731	tt0827947	1	134
tt10198394	tt9480432	1	76
tt10199084	tt0827947	13	136
tt10199086	tt0827947	13	137
tt10199088	tt0827947	13	129
tt10199090	tt0827947	13	138
tt10199096	tt0827947	13	130
tt10199098	tt0827947	13	131
tt10203038	tt9480432	1	77
tt10205178	tt1155387	\N	\N
tt10207990	tt9480432	1	78
tt10213456	tt8897474	\N	\N
tt10218596	tt8897474	\N	\N
tt10228572	tt9480432	1	79
tt10230882	tt9480432	1	80
tt10230914	tt9480432	1	81
tt1023266	tt0052507	2	1
tt10234236	tt8897474	\N	\N
tt1024318	tt0084987	23	32
tt1024319	tt0084987	23	31
tt1024320	tt0084987	23	33
tt10244304	tt8897474	\N	\N
tt10260748	tt8897474	\N	\N
tt10274672	tt8897474	\N	\N
tt10274896	tt8897474	\N	\N
tt10276076	tt8897474	\N	\N
tt1028078	tt0084987	23	34
tt10280790	tt3869500	5	1
tt1028079	tt0084987	23	35
tt10280800	tt3869500	5	2
tt10280802	tt3869500	5	3
tt10280804	tt3869500	5	4
tt10280810	tt3869500	5	5
tt10280812	tt3869500	5	6
tt10283730	tt8897474	\N	\N
tt10283890	tt8897474	\N	\N
tt1028408	tt0381798	4	10
tt1028409	tt0381798	4	11
tt1028410	tt0381798	4	12
tt1028411	tt0381798	4	13
tt1028412	tt0381798	4	2
tt1028413	tt0381798	4	7
tt1028414	tt0381798	4	8
tt1028415	tt0381798	4	9
tt10288072	tt1155387	\N	\N
tt10294886	tt8897474	\N	\N
tt10298852	tt8897474	\N	\N
tt10299024	tt3869500	5	7
tt10303614	tt8897474	\N	\N
tt1030371	tt0052507	2	2
tt10303878	tt8897474	\N	\N
tt10307458	tt9281190	1	1
tt10307680	tt3869500	5	8
tt10308688	tt8897474	\N	\N
tt10310240	tt0827947	13	145
tt10310244	tt0827947	13	146
tt10310246	tt0827947	13	139
tt10310250	tt0827947	13	141
tt10310252	tt0827947	13	140
tt10310256	tt0827947	13	142
tt10310258	tt0827947	13	143
tt10313260	tt8897474	\N	\N
tt10319720	tt8897474	\N	\N
tt1033702	tt0084987	23	36
tt10337754	tt8897474	\N	\N
tt1034551	tt0084987	23	38
tt10348960	tt8897474	\N	\N
tt10350604	tt8897474	\N	\N
tt10351238	tt8897474	\N	\N
tt1035527	tt0084987	23	37
tt10359164	tt8897474	\N	\N
tt10361062	tt0827947	13	147
tt10361064	tt0827947	13	152
tt10361074	tt0827947	13	153
tt10361076	tt0827947	13	154
tt1036331	tt0827947	1	156
tt10366376	tt10346492	1	1
tt10366378	tt10346492	1	2
tt10366386	tt10346492	1	3
tt10366390	tt10346492	1	4
tt10366394	tt10346492	1	5
tt10366396	tt10346492	1	6
tt10366400	tt10346492	1	7
tt10366404	tt10346492	1	8
tt10366840	tt10346492	2	1
tt10366842	tt10346492	2	2
tt10366846	tt10346492	2	3
tt10366848	tt10346492	2	4
tt10366850	tt10346492	2	5
tt10366852	tt10346492	2	6
tt10366854	tt10346492	2	7
tt10366856	tt10346492	2	8
tt10366858	tt10346492	2	9
tt10366860	tt10346492	2	10
tt10369040	tt5963320	1	1
tt10369048	tt5963320	1	2
tt10369060	tt5963320	1	3
tt10369066	tt5963320	1	4
tt10369072	tt5963320	1	5
tt10369076	tt5963320	1	6
tt10369082	tt5963320	1	7
tt10369108	tt8897474	\N	\N
tt10369274	tt5963320	1	8
tt10369276	tt5963320	1	9
tt10369278	tt5963320	1	10
tt10369280	tt5963320	1	11
tt10369284	tt5963320	1	12
tt10369298	tt5963320	1	13
tt10369300	tt5963320	1	14
tt10369302	tt5963320	1	15
tt10369304	tt5963320	1	16
tt10369306	tt5963320	1	17
tt10369308	tt5963320	1	18
tt10369314	tt5963320	1	19
tt10369316	tt5963320	1	20
tt10369340	tt8897474	\N	\N
tt10380872	tt8897474	\N	\N
tt10388516	tt8897474	\N	\N
tt10396944	tt5963320	2	1
tt10396958	tt5963320	2	2
tt10397000	tt5963320	2	3
tt10397022	tt5963320	2	4
tt10397174	tt5963320	2	5
tt10397194	tt5963320	2	6
tt10397210	tt5963320	2	7
tt10397230	tt5963320	2	8
tt10397244	tt5963320	2	9
tt10397248	tt5963320	2	10
tt10397252	tt5963320	2	11
tt10397260	tt5963320	2	12
tt10397266	tt5963320	2	13
tt10397272	tt5963320	2	14
tt10397274	tt5963320	2	15
tt10397280	tt5963320	2	16
tt10397286	tt5963320	2	17
tt10397294	tt5963320	2	18
tt10397296	tt5963320	2	19
tt10398568	tt1568397	1	19
tt10406538	tt7877942	1	23
tt10406566	tt7877942	1	24
tt10406588	tt7877942	1	25
tt10406610	tt7877942	2	1
tt10406628	tt7877942	2	3
tt10406652	tt7877942	2	4
tt10406668	tt7877942	2	5
tt10406700	tt7877942	2	6
tt10406710	tt7877942	2	7
