titleId	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt11922090	short	LAME	LAME	0	2021	\N	10	Short
tt11925230	tvEpisode	Episode #4.28	Episode #4.28	0	2019	\N	\N	Drama
tt1192610	movie	Valentine	Cris-ka-ja baa sut sut	0	2008	\N	\N	Comedy,Fantasy,Romance
tt1192654	tvEpisode	Episode #1.15	Episode #1.15	0	2006	\N	\N	Reality-TV
tt11926748	tvEpisode	Episode #1.51	Episode #1.51	0		\N	\N	Comedy,Fantasy
tt11927478	tvEpisode	Episode #1.502	Episode #1.502	0		\N	\N	Drama,Romance
tt11928180	tvEpisode	Episode #8.151	Episode #8.151	0	2020	\N	19	News
tt11928898	tvEpisode	Episode #1.36	Episode #1.36	0	2020	\N	\N	Adventure,Comedy,Drama
tt11930070	tvEpisode	Episode #9.228	Episode #9.228	0	2015	\N	\N	News
tt11930578	tvEpisode	Episode #1.37	Episode #1.37	0		\N	\N	Drama,Romance
tt11932108	tvEpisode	Episode #1.243	Episode #1.243	0		\N	22	Comedy,Drama
tt1193277	tvEpisode	Episode #1.39	Episode #1.39	0	1997	\N	\N	Comedy
tt11935966	tvEpisode	Episode #1.856	Episode #1.856	0		\N	22	Comedy,Drama
tt11936524	tvEpisode	Episode #1.756	Episode #1.756	0		\N	\N	Comedy
tt1193768	tvEpisode	Episode #1.109	Episode #1.109	0	1998	\N	\N	Comedy
tt11937956	tvEpisode	Episode #1.377	Episode #1.377	0		\N	30	Drama
tt11938052	tvEpisode	Episode #1.799	Episode #1.799	0		\N	\N	Drama
tt1193809	tvEpisode	Episode #1.75	Episode #1.75	0	1997	\N	\N	Comedy
tt11943102	tvEpisode	Episode #1.101	Episode #1.101	0		\N	23	Drama
tt11948722	tvEpisode	Episode #1.1148	Episode #1.1148	0		\N	\N	Comedy
tt11949866	tvEpisode	Episode #1.45	Episode #1.45	0	2019	\N	\N	Drama
tt1195258	tvEpisode	Episode #1.27	Episode #1.27	0	2004	\N	\N	Drama
tt11954046	tvEpisode	Episode #1.426	Episode #1.426	0		\N	\N	Comedy,Game-Show
tt11955488	tvEpisode	Episode #15.241	Episode #15.241	0		\N	\N	Comedy,Drama,Music
tt11956062	tvEpisode	Episode #1.1490	Episode #1.1490	0		\N	22	Comedy,Drama
tt11956778	tvEpisode	Episode #1.5465	Episode #1.5465	0	1987	\N	\N	Drama,Romance
tt1195829	short	The Sheep Runners	The Sheep Runners	0	1914	\N	\N	Short,Western
tt11961238	tvEpisode	Episode #1.665	Episode #1.665	0		\N	\N	Comedy,Game-Show
tt11964686	tvEpisode	Episode #1.79	Episode #1.79	0		\N	\N	Comedy,Game-Show
tt11964906	tvEpisode	Episode #1.1148	Episode #1.1148	0		\N	\N	Drama,Romance
tt11965142	tvEpisode	Episode #1.193	Episode #1.193	0		\N	23	Drama
tt11965188	tvEpisode	Episode #1.1532	Episode #1.1532	0		\N	\N	Drama
tt11966668	tvEpisode	Episode #1.19	Episode #1.19	0		\N	\N	Reality-TV
tt11968922	tvEpisode	Episode dated 18 October 2019	Episode dated 18 October 2019	0	2019	\N	\N	Comedy,Drama
tt1197060	tvEpisode	Episode #9.10	Episode #9.10	0	2000	\N	\N	Documentary
tt11971052	tvEpisode	Episode #1.1053	Episode #1.1053	0	2019	\N	30	Comedy,Family
tt1197196	tvEpisode	Episode #1.134	Episode #1.134	0	2002	\N	\N	Drama
tt11975744	tvEpisode	Episode dated 16 September 2019	Episode dated 16 September 2019	0	2019	\N	\N	News,Talk-Show
tt11975806	tvEpisode	Episode dated 17 October 2019	Episode dated 17 October 2019	0	2019	\N	\N	News,Talk-Show
tt1197595	tvEpisode	Episode #1.1	Episode #1.1	0	2000	\N	44	Drama,Romance
tt11976854	tvEpisode	Episode #1.147	Episode #1.147	0	2006	\N	\N	Action,Sci-Fi
tt11978568	tvEpisode	Episode #1.698	Episode #1.698	0		\N	\N	\N
tt1197946	tvEpisode	Episode #1.71	Episode #1.71	0	1965	\N	30	Drama,Romance
tt11981920	tvEpisode	Episode #11.19	Episode #11.19	0	2017	\N	\N	News
tt11983034	tvEpisode	Episode #1.481	Episode #1.481	0		\N	60	Drama
tt1198780	tvEpisode	Episode dated 1 March 2008	Episode dated 1 March 2008	0	2008	\N	\N	News
tt11987968	tvEpisode	Episode #1.147	Episode #1.147	0		\N	\N	Drama,Romance
tt11988142	tvEpisode	Episode dated 1 December 1992	Episode dated 1 December 1992	0	1992	\N	\N	Music
tt11988692	tvEpisode	Episode #1.464	Episode #1.464	0		\N	\N	Drama,Romance
tt11989210	tvEpisode	Episode #1.355	Episode #1.355	0		\N	\N	\N
tt11989400	tvEpisode	Episode #13.79	Episode #13.79	0	2020	\N	\N	Comedy,Drama,Game-Show
tt11992446	tvEpisode	Max von Sydow	Max von Sydow	0	2015	\N	\N	Biography
tt11993120	tvEpisode	Episode #1.1296	Episode #1.1296	0		\N	22	\N
tt11995948	tvEpisode	Episode #1.743	Episode #1.743	0	1997	\N	\N	Drama
tt11999540	tvEpisode	Episode #1.111	Episode #1.111	0		\N	\N	Drama
tt12004656	tvEpisode	Episode #1.725	Episode #1.725	0		\N	22	Drama
tt1200753	tvEpisode	Episode #9.47	Episode #9.47	0	2008	\N	\N	Talk-Show
tt12011742	tvEpisode	Episode #1.382	Episode #1.382	0		\N	\N	Drama
tt1201401	tvEpisode	Episode #4.7	Episode #4.7	0	1993	\N	24	Comedy
tt12014590	tvEpisode	Episode #1.10	Episode #1.10	0	2019	\N	\N	Action,Romance
tt12018242	tvEpisode	Episode #1.327	Episode #1.327	0		\N	\N	Comedy
tt12022944	tvEpisode	Episode #1.204	Episode #1.204	0		\N	\N	Drama
tt1202298	tvSeries	Monsters of Destruction	Monsters of Destruction	0	2005	2006	56	Sport
tt12025028	tvEpisode	Episode dated 16 April 2020	Episode dated 16 April 2020	0	2020	\N	\N	News,Talk-Show
tt12027300	tvEpisode	Episode #1.25	Episode #1.25	0	2018	\N	\N	Drama,Romance
tt12028064	tvEpisode	Episode dated 26 April 1971	Episode dated 26 April 1971	0	1971	\N	\N	Family
tt1203109	tvEpisode	Episode #2.3	Episode #2.3	0	2007	\N	\N	Family,Game-Show,Reality-TV
tt12032198	tvEpisode	Episode #1.17	Episode #1.17	0	2006	\N	50	Comedy,Drama,Romance
tt1203246	tvEpisode	The Mine's Mark	The Mine's Mark	0	1999	\N	22	Drama,Family,History
tt12033510	tvEpisode	Episode #1.314	Episode #1.314	0		\N	\N	Comedy
tt12035880	tvEpisode	Episode #1.2520	Episode #1.2520	0		\N	21	\N
tt12040824	tvEpisode	Episode #1.1216	Episode #1.1216	0		\N	22	\N
tt12041416	tvEpisode	Episode #1.329	Episode #1.329	0		\N	\N	Comedy
tt12041666	tvEpisode	Episode dated 2 April 2020	Episode dated 2 April 2020	0	2020	\N	\N	News
tt12041670	tvEpisode	Episode dated 3 April 2020	Episode dated 3 April 2020	0	2020	\N	\N	News
tt12042320	tvEpisode	Episode #36.16	Episode #36.16	0	2020	\N	\N	News,Talk-Show
tt12045048	tvEpisode	Episode #1.620	Episode #1.620	0		\N	\N	Comedy
tt12046174	tvEpisode	Episode #1.863	Episode #1.863	0		\N	22	Drama
tt12046294	tvEpisode	Episode #1.2626	Episode #1.2626	0		\N	22	Drama
tt12046310	tvEpisode	Episode #1.2634	Episode #1.2634	0		\N	22	Drama
tt12051278	tvEpisode	Episode #1.746	Episode #1.746	0		\N	22	\N
tt12051496	tvEpisode	Episode #1.713	Episode #1.713	0		\N	\N	Comedy
tt12052500	tvEpisode	Episode #22.11	Episode #22.11	0		\N	\N	Action,Adventure,Animation
tt12055990	tvEpisode	Episode #4.104	Episode #4.104	0		\N	\N	Action,Adventure,Animation
tt12056060	tvEpisode	Episode #2.71	Episode #2.71	0		\N	\N	Action,Adventure,Animation
tt1205615	tvEpisode	Episode #1.13231	Episode #1.13231	0	2008	\N	\N	Drama,Romance
tt12056988	tvEpisode	Episode #1.2675	Episode #1.2675	0		\N	22	Drama
tt1205862	tvEpisode	Episode dated 14 March 2008	Episode dated 14 March 2008	0	2008	\N	\N	Music,Talk-Show
tt12064082	tvSeries	Miximals	Miximals	0	2018	2018	\N	Animation
tt12066402	tvEpisode	Episode #14.92	Episode #14.92	0	2020	\N	\N	News
tt1206667	tvEpisode	Episode dated 7 March 2003	Episode dated 7 March 2003	0	2003	\N	\N	News
tt12066900	tvEpisode	Episode #1.1275	Episode #1.1275	0		\N	\N	Comedy
tt12068842	tvEpisode	Episode #1.718	Episode #1.718	0		\N	\N	Comedy
tt12071346	tvEpisode	Episode dated 3 March 2020	Episode dated 3 March 2020	0	2020	\N	\N	Talk-Show
tt12072404	tvEpisode	Episode #1.6	Episode #1.6	0	2020	\N	\N	Comedy,Fantasy,Romance
tt12075064	tvEpisode	Episode #23.9	Episode #23.9	0		\N	\N	Action,Adventure,Animation
tt12075972	tvEpisode	Episode #1.226	Episode #1.226	0	2020	\N	\N	Comedy,Game-Show,Reality-TV
tt12079920	tvEpisode	Episode #1.3305	Episode #1.3305	0		\N	21	\N
tt12081336	tvEpisode	Episode #1.3162	Episode #1.3162	0		\N	21	\N
tt12081554	tvEpisode	Episode #1.537	Episode #1.537	0		\N	\N	Comedy
tt1208180	tvEpisode	Going Ape	Going Ape	0	1986	\N	23	Adventure,Animation,Comedy
tt12093762	tvEpisode	Episode dated 8 April 2020	Episode dated 8 April 2020	0	2020	\N	\N	News,Talk-Show
tt12095504	tvEpisode	Episode dated 18 March 1998	Episode dated 18 March 1998	0	1998	\N	\N	Talk-Show
tt12096104	tvEpisode	Episode #1.599	Episode #1.599	0		\N	\N	Comedy
tt12097278	tvEpisode	Episode #1.43	Episode #1.43	0		\N	\N	Drama
tt12097510	tvEpisode	Episode #1.3	Episode #1.3	0	2003	\N	\N	Romance
tt12097812	tvEpisode	Episode #1.916	Episode #1.916	0		\N	\N	Romance
tt12099226	tvEpisode	Episode #1.4	Episode #1.4	0	1975	\N	\N	Drama
tt12100106	tvEpisode	Stop 8 - GetzenRodeo	Stop 8 - GetzenRodeo	0	2019	\N	\N	Sport
tt1210236	tvEpisode	Episode #1.3306	Episode #1.3306	0	2008	\N	25	Drama
tt12108272	movie	Close Encounters of the Fifth Kind	Close Encounters of the Fifth Kind	0	2020	\N	120	Documentary
tt12108484	tvEpisode	Episode #1.138	Episode #1.138	0		\N	\N	Drama
tt12113154	tvEpisode	Episode #1.861	Episode #1.861	0	2008	\N	\N	Drama
tt12113834	tvEpisode	Episode #1.814	Episode #1.814	0		\N	\N	Talk-Show
tt12113944	tvEpisode	Episode #1.409	Episode #1.409	0		\N	\N	Drama
tt12114022	tvEpisode	Episode #1.680	Episode #1.680	0		\N	\N	Drama
tt12114106	tvEpisode	Episode #3.33	Episode #3.33	0		\N	\N	Drama
tt12116930	tvEpisode	Episode #2.10	Episode #2.10	0	2019	\N	\N	Crime,Mystery
tt12120460	tvEpisode	Episode #1.136	Episode #1.136	0	1991	\N	\N	Drama,Romance
tt12120600	tvEpisode	Episode #1.2	Episode #1.2	0	2011	\N	\N	Romance
tt12121160	short	Los zapatos del padre Judas	Los zapatos del padre Judas	0	2020	\N	\N	Drama,Short
tt12121428	tvEpisode	Episode #4.125	Episode #4.125	0	2020	\N	\N	Drama,Romance
tt1212287	tvEpisode	Episode #1.2	Episode #1.2	0	1970	\N	\N	Music
tt1212437	movie	Print	Print	0	2008	\N	\N	Drama,Thriller
tt1212499	tvEpisode	Episode #1.39	Episode #1.39	0	2007	\N	\N	Drama
tt1212580	tvEpisode	Episode #7.15	Episode #7.15	0	1974	\N	\N	Comedy,Reality-TV
tt1212855	tvEpisode	Episode #5.26	Episode #5.26	0	2008	\N	\N	\N
tt12129640	tvEpisode	Episode #1.435	Episode #1.435	0		\N	\N	Drama
tt12130782	tvEpisode	Episode dated 11 October 1992	Episode dated 11 October 1992	0	1992	\N	\N	Music
tt12134366	tvEpisode	Episode #1.189	Episode #1.189	0		\N	\N	Action
tt1214041	tvEpisode	Episode #1.11	Episode #1.11	0	1969	\N	\N	\N
tt12145198	tvEpisode	Episode #2.44	Episode #2.44	0	1953	\N	\N	Comedy
tt12146518	tvEpisode	Episode #1.1616	Episode #1.1616	0	2017	\N	\N	Drama,Romance
tt12148428	tvEpisode	Episode #1.729	Episode #1.729	0		\N	\N	Drama
tt12148652	tvEpisode	Episode #1.1463	Episode #1.1463	0		\N	\N	Drama
tt12149134	tvEpisode	Episode #1.850	Episode #1.850	0		\N	\N	Drama
tt12151894	tvEpisode	Episode #1.23	Episode #1.23	0		\N	\N	Family
tt12154208	tvEpisode	Episode #1.430	Episode #1.430	0		\N	\N	Comedy
tt1215791	tvEpisode	Episode #1.6	Episode #1.6	0	1995	\N	\N	Crime,Game-Show
tt12160856	tvEpisode	Episode #1.72	Episode #1.72	0		\N	\N	Action,Crime,Drama
tt12161990	tvEpisode	Episode #1.179	Episode #1.179	0		\N	\N	Drama
tt12161998	tvEpisode	Episode dated 15 August 1950	Episode dated 15 August 1950	0	1950	\N	\N	Music
tt12162422	tvEpisode	Episode #1.972	Episode #1.972	0		\N	\N	Romance
tt12162606	tvEpisode	Episode #1.98	Episode #1.98	0	2019	\N	\N	Fantasy
tt12162614	tvEpisode	Episode #1.41	Episode #1.41	0		\N	\N	Comedy
tt12166294	tvEpisode	Episode #1.40	Episode #1.40	0		\N	\N	Mystery,Thriller
tt12167630	tvEpisode	Episode #1.123	Episode #1.123	0		\N	\N	Romance
tt12167680	tvEpisode	Episode #1.108	Episode #1.108	0	2020	\N	\N	Drama,Romance
tt12168578	tvEpisode	Episode #1.1093	Episode #1.1093	0	2016	\N	\N	Family
tt12170540	tvEpisode	Episode #1.7	Episode #1.7	0	2020	\N	\N	Crime,Drama
tt12171810	tvEpisode	Episode #1.3290	Episode #1.3290	0	2020	\N	\N	Drama
tt12173784	tvEpisode	Episode #5.104	Episode #5.104	0		\N	\N	Drama
tt12174438	video	Psychoface	Psychoface	0	2017	\N	1	Comedy,Short
tt12178380	tvEpisode	Episode #1.150	Episode #1.150	0	2019	\N	\N	Fantasy
tt12181598	tvSeries	Head High	Head High	0	2020	\N	\N	Drama
tt12182544	tvEpisode	Episode #1.2	Episode #1.2	0	2020	\N	10	Drama
tt12185676	tvEpisode	Episode #1.10	Episode #1.10	0		\N	\N	\N
tt12185700	tvEpisode	Episode #1.20	Episode #1.20	0		\N	\N	\N
tt12186720	tvEpisode	Episode #1.1	Episode #1.1	0	1996	\N	\N	Drama
tt12194654	tvEpisode	Episode #1.64	Episode #1.64	0	2020	\N	60	News,Talk-Show
tt12194982	tvEpisode	Episode #2.22	Episode #2.22	0	2020	\N	\N	Drama
tt12195152	tvEpisode	Episode #2.157	Episode #2.157	0	1995	\N	\N	Crime,Drama
tt12197212	tvEpisode	Episode #1.12	Episode #1.12	0	1982	\N	\N	Drama
tt12199536	tvSeries	The Rhapsody of A Summer Dream	The Rhapsody of A Summer Dream	0		\N	\N	Drama
tt12200960	tvEpisode	Episode #1.22	Episode #1.22	0		\N	\N	Documentary
tt1220214	movie	Heartless	Heartless	0	2009	\N	114	Drama,Fantasy,Horror
tt12202524	tvEpisode	Episode #1.95	Episode #1.95	0		\N	\N	Drama,Romance
tt12205782	tvEpisode	Episode #1.1	Episode #1.1	0	2020	\N	\N	Drama
tt12208154	tvEpisode	Episode #1.1232	Episode #1.1232	0		\N	\N	Family
tt12208836	tvEpisode	Episode #8.3	Episode #8.3	0		\N	\N	Drama
tt12209058	tvEpisode	Episode #1.88	Episode #1.88	0		\N	\N	Comedy
tt12209760	tvEpisode	Episode dated 22 May 1977	Episode dated 22 May 1977	0	1977	\N	\N	Music
tt12211760	tvEpisode	Episode #1.13	Episode #1.13	0	2020	\N	60	Talk-Show
tt12212482	tvEpisode	Episode #5.26	Episode #5.26	0		\N	\N	Documentary,Reality-TV
tt12217028	tvEpisode	Episode dated 27 April 2020	Episode dated 27 April 2020	0	2020	\N	\N	News
tt1221949	short	Screen Snapshots Series 12, No. 12	Screen Snapshots Series 12, No. 12	0	1932	\N	\N	Short
tt1222388	tvEpisode	Episode #1.4277	Episode #1.4277	0	2008	\N	\N	Drama,Family
tt1222413	tvEpisode	Episode dated 15 August 1980	Episode dated 15 August 1980	0	1980	\N	\N	Drama,Family
tt12225360	tvEpisode	Episode #1.180	Episode #1.180	0		\N	\N	Drama,Romance
tt12227576	short	5 Sehr Kurze Szenen	5 Sehr Kurze Szenen	0	2010	\N	\N	Drama,Short
tt12232416	tvEpisode	Episode #5.24	Episode #5.24	0		\N	\N	Documentary,Reality-TV
tt12232426	tvEpisode	Episode #1.28	Episode #1.28	0	1951	\N	\N	Game-Show
tt12236118	short	Fatras, mon jeu de cinéma	Fatras, mon jeu de cinéma	0	2007	\N	\N	Short
tt12236650	tvEpisode	Episode #1.157	Episode #1.157	0		\N	24	Comedy,Drama
tt12238162	tvEpisode	Episode #10.185	Episode #10.185	0	2003	\N	\N	Crime,Drama
tt12238178	tvEpisode	Episode #10.193	Episode #10.193	0	2003	\N	\N	Crime,Drama
tt12238260	tvEpisode	Episode #8.125	Episode #8.125	0	2001	\N	\N	Crime,Drama
tt12240176	tvEpisode	Episode dated 30 April 2020	Episode dated 30 April 2020	0	2020	\N	\N	News
tt12243006	tvSpecial	Best 50 Videogames Ever	Best 50 Videogames Ever	0	2002	\N	56	Documentary
tt1224355	tvEpisode	Episode dated 3 March 2008	Episode dated 3 March 2008	0	2008	\N	\N	Documentary,News,Talk-Show
tt12244308	tvEpisode	Episode #1.1650	Episode #1.1650	0	2013	\N	\N	Drama,Romance
tt12245160	tvEpisode	Episode #6.7	Episode #6.7	0	1993	\N	\N	Game-Show
tt1224651	tvEpisode	Episode #1.9	Episode #1.9	0	1981	\N	\N	Comedy
tt12247874	tvEpisode	Episode #1.2512	Episode #1.2512	0		\N	\N	Drama,Romance
tt12248874	tvEpisode	Episode #19.10	Episode #19.10	0		\N	\N	Documentary,Reality-TV
tt12249070	tvEpisode	Episode #1.265	Episode #1.265	0		\N	\N	Horror
tt12249430	tvEpisode	Episode #8.189	Episode #8.189	0	2001	\N	\N	Crime,Drama
tt12251240	tvEpisode	Episode #1.10	Episode #1.10	0	2020	\N	\N	Action,Drama,Sci-Fi
tt12253310	tvEpisode	Episode #1.502	Episode #1.502	0		\N	\N	Comedy
tt12253636	tvEpisode	Episode #1.73	Episode #1.73	0		\N	\N	Comedy,Game-Show,Talk-Show
tt12257256	tvEpisode	Episode dated 6 August 2020	Episode dated 6 August 2020	0	2020	\N	\N	Talk-Show
tt12260676	tvEpisode	Episode #1.4738	Episode #1.4738	0		\N	\N	Family
tt12265096	tvSeries	Ao dai uniform	Ao dai uniform	0		\N	\N	Comedy
tt12265560	tvEpisode	Episode #1.283	Episode #1.283	0		\N	\N	Comedy
tt1226837	movie	Beautiful Boy	Beautiful Boy	0	2018	\N	120	Biography,Drama
tt1227403	tvEpisode	Episode #2.3	Episode #2.3	0	2008	\N	\N	Documentary
tt12275074	tvEpisode	Episode #1.40	Episode #1.40	0	2020	\N	\N	Drama
tt12276412	tvEpisode	Episode #1.863	Episode #1.863	0		\N	\N	Comedy
tt12277568	tvEpisode	Episode #1.4991	Episode #1.4991	0		\N	\N	Family
tt12283470	tvEpisode	Episode #1.2003	Episode #1.2003	0	2014	\N	\N	Drama,Romance
tt12283476	tvEpisode	Episode #1.2005	Episode #1.2005	0	2014	\N	\N	Drama,Romance
tt12284966	tvEpisode	Episode #1.26	Episode #1.26	0	2020	\N	\N	Comedy,Drama,Thriller
tt12285032	tvEpisode	Episode #1.22	Episode #1.22	0	2020	\N	\N	Drama
tt12285448	tvEpisode	Episode #1.1590	Episode #1.1590	0		\N	\N	Comedy
tt1229278	tvEpisode	Photo Finish	Photo Finish	0	2008	\N	\N	Drama
tt12296980	tvEpisode	Episode #1.2357	Episode #1.2357	0		\N	\N	Comedy
tt12301068	tvEpisode	Episode #1.2120	Episode #1.2120	0		\N	\N	Drama,Romance
tt1230629	tvEpisode	Episode dated 28 February 1991	Episode dated 28 February 1991	0	1991	\N	\N	Drama,Mystery,Romance
tt12306430	tvEpisode	Episode dated 12 March 2020	Episode dated 12 March 2020	0	2020	\N	\N	Game-Show
tt12307262	tvMiniSeries	Uruguay	Uruguay	0	2018	2018	\N	Documentary
tt12308884	tvEpisode	Episode #1.337	Episode #1.337	0		\N	\N	Horror
tt12309486	tvEpisode	Episode #1.505	Episode #1.505	0		\N	\N	Adventure,Family,Romance
tt12309772	tvEpisode	Episode #4.38	Episode #4.38	0		\N	\N	Family
tt12310696	tvEpisode	Episode #1.2130	Episode #1.2130	0		\N	\N	Drama,Romance
tt12312064	tvEpisode	Episode dated 2 October 2009	Episode dated 2 October 2009	0	2009	\N	\N	Talk-Show
tt12312860	tvSpecial	Seth Rollins' Best Matches	Seth Rollins' Best Matches	0	2020	\N	242	Sport
tt12315092	tvEpisode	Episode #1.981	Episode #1.981	0		\N	\N	Comedy
tt12315114	tvEpisode	Episode dated 27 January 1972	Episode dated 27 January 1972	0	1972	\N	\N	Family
tt12315772	tvEpisode	Episode #1.363	Episode #1.363	0		\N	\N	Drama,Fantasy,Horror
tt12317694	tvEpisode	Episode #5.61	Episode #5.61	0	2007	\N	\N	Talk-Show
tt12318602	tvEpisode	Episode #14.12	Episode #14.12	0	2013	\N	\N	Game-Show
tt12321554	tvEpisode	Episode #5.123	Episode #5.123	0	2016	\N	\N	Comedy,Reality-TV
tt1232616	tvEpisode	Episode #1.4	Episode #1.4	0	1997	\N	22	Drama,Fantasy,Romance
tt12327986	tvEpisode	Episode #1.2444	Episode #1.2444	0		\N	\N	Comedy
tt12328792	tvEpisode	Episode #1.373	Episode #1.373	0		\N	\N	Family,Fantasy
tt12329366	tvEpisode	Episode #2.58	Episode #2.58	0	1999	\N	\N	Reality-TV
tt12331362	tvEpisode	Episode #8.4	Episode #8.4	0	2016	\N	\N	Reality-TV
tt1233487	movie	Don't Look Down	No mires para abajo	0	2008	\N	85	Drama,Romance
tt12336688	tvEpisode	Episode #1.65	Episode #1.65	0		\N	\N	Reality-TV
tt1233796	tvEpisode	Episode #1.18	Episode #1.18	0	2007	\N	\N	Drama,Romance
tt12339108	short	Consumtion 101: Impulsive Consumption	Consumtion 101: Impulsive Consumption	0	2020	\N	23	Documentary,Short
tt12339648	short	Cheddar	Cheddar	0		\N	\N	Comedy,Short
tt12347106	tvEpisode	Episode #11.24	Episode #11.24	0		\N	\N	Action,Adventure,Crime
tt12351232	tvEpisode	Episode #1.3	Episode #1.3	0	2020	\N	\N	Talk-Show
tt12354502	tvEpisode	Episode #14.36	Episode #14.36	0	2013	\N	\N	Game-Show
tt12355050	tvEpisode	Episode #1.59	Episode #1.59	0		\N	\N	Game-Show
tt12355258	tvEpisode	Episode #14.8	Episode #14.8	0		\N	\N	Game-Show
tt12359396	tvEpisode	Episode #8.16	Episode #8.16	0		\N	\N	Game-Show
tt12359870	tvEpisode	Episode #1.3	Episode #1.3	0	1987	\N	\N	Drama
tt12359886	tvEpisode	Episode #2.164	Episode #2.164	0		\N	\N	Family,Reality-TV
tt1236695	tvEpisode	Episode #27.7	Episode #27.7	0	1994	\N	\N	Family,Game-Show
tt12367768	movie	Vuelta a la Izquierda	Vuelta a la Izquierda	0	2018	\N	\N	Documentary
tt12368138	tvEpisode	Episode #1.14	Episode #1.14	0	2009	\N	\N	Talk-Show
tt12368410	tvEpisode	Episode #1.33	Episode #1.33	0	2017	\N	\N	Action,Drama,History
tt1236853	tvEpisode	Episode #1.26	Episode #1.26	0	1996	\N	25	Action,Comedy,Drama
tt1236862	tvEpisode	Episode dated 23 May 2007	Episode dated 23 May 2007	0	2007	\N	\N	News,Talk-Show
tt12369018	tvEpisode	Episode dated 4 January 1985	Episode dated 4 January 1985	0	1985	\N	\N	Comedy,Game-Show
tt12370626	tvEpisode	Episode #9.56	Episode #9.56	0		\N	22	Comedy,Crime,Reality-TV
tt1237100	tvEpisode	Episode #1.6821	Episode #1.6821	0	2008	\N	23	Drama,Romance
tt12372860	tvEpisode	Episode #1.259	Episode #1.259	0		\N	\N	Comedy,Family,Musical
tt12373388	tvEpisode	Episode #1.1015	Episode #1.1015	0		\N	\N	Animation,Comedy,Family
tt12373748	short	Stain-Free: Code Black	Stain-Free: Code Black	0	2020	\N	16	Horror,Short,Thriller
tt12374492	video	Young Dumb and Full of Cum	Young Dumb and Full of Cum	1	2016	\N	28	Adult,Romance,Short
tt12376158	tvEpisode	Episode dated 29 March 1972	Episode dated 29 March 1972	0	1972	\N	\N	Family
tt12376172	tvEpisode	Episode #1.498	Episode #1.498	0		\N	\N	Animation,Comedy,Family
tt12376880	tvEpisode	Episode #1.150	Episode #1.150	0		\N	\N	Talk-Show
tt1237911	video	Prism	Prism	0	2003	\N	20	Music,Short
tt12382936	tvEpisode	Episode #4.36	Episode #4.36	0	2009	\N	\N	Family
tt12383592	tvEpisode	Episode #1.762	Episode #1.762	0		\N	\N	Animation,Comedy,Family
tt12389846	short	The Stereoscope	The Stereoscope	0	2020	\N	\N	Short
tt12391136	tvEpisode	Episode #13.66	Episode #13.66	0		\N	22	Comedy,Crime,Reality-TV
tt12393164	tvEpisode	Episode #3.24	Episode #3.24	0	2008	\N	\N	Family
tt12394072	tvEpisode	Episode #9.43	Episode #9.43	0		\N	\N	Game-Show
tt12395684	tvEpisode	Episode #7.8	Episode #7.8	0		\N	\N	Reality-TV
tt12399510	tvEpisode	Episode #1.1108	Episode #1.1108	0		\N	\N	Animation,Comedy,Family
tt12399804	tvEpisode	Episode #9.6	Episode #9.6	0	2019	\N	\N	Comedy,Documentary,News
tt12403268	tvEpisode	Episode #1.24	Episode #1.24	0	2019	\N	\N	Comedy,Drama,Romance
tt12404404	tvEpisode	Episode #11.9	Episode #11.9	0	1979	\N	\N	Sport
tt12404534	tvEpisode	Episode #1.14	Episode #1.14	0	2018	\N	\N	Comedy,Sport
tt12407082	tvEpisode	Episode #3.216	Episode #3.216	0		\N	22	Comedy,Crime,Reality-TV
tt12407272	tvEpisode	Episode #2.1	Episode #2.1	0	2013	\N	\N	Comedy,Talk-Show
tt12408888	tvEpisode	Newcummers	Newcummers	1	2018	\N	18	Adult
tt12410102	tvEpisode	Episode #17.179	Episode #17.179	0	2020	\N	60	News
tt12411108	tvEpisode	Episode #1.3	Episode #1.3	0	1979	\N	\N	Music
tt12412230	tvEpisode	Episode #1.99	Episode #1.99	0	2001	\N	\N	Talk-Show
tt12412470	tvEpisode	Episode #3.62	Episode #3.62	0		\N	\N	Reality-TV
tt12413328	short	Classic slasher	Classic slasher	0	2020	\N	13	Horror,Short
tt1241542	tvEpisode	Episode dated 10 March 2007	Episode dated 10 March 2007	0	2007	\N	\N	Comedy,Game-Show
tt12416922	tvEpisode	Episode dated 25 May 2020	Episode dated 25 May 2020	0	2020	\N	\N	News,Talk-Show
tt12417684	video	AWE Turbulence	AWE Turbulence	0	2013	\N	\N	Action,Drama,Sport
tt12418354	tvEpisode	Episode dated 7 May 2019	Episode dated 7 May 2019	0	2019	\N	\N	Talk-Show
tt12418526	tvMiniSeries	AMW Wrestler	AMW Wrestler	0	1998	1998	\N	Action,Drama,Sport
tt12418772	video	Major Sumner: Complete Interview	Major Sumner: Complete Interview	0	2009	\N	55	Biography,Documentary,History
tt12420332	tvEpisode	Episode #1.1360	Episode #1.1360	0		\N	\N	Animation,Comedy,Family
tt12421066	tvEpisode	Episode #1.620	Episode #1.620	0		\N	\N	Drama
tt1242218	tvEpisode	Episode #1.4658	Episode #1.4658	0	2008	\N	28	Drama,Romance
tt12425054	tvEpisode	Episode #1.3843	Episode #1.3843	0	2010	\N	\N	Drama
