titleId	average_rating	num_votes
tt1111431	5.8	37
tt11114708	5.1	322
tt1111498	8.2	118
tt11114992	6.1	212
tt11115208	6.0	5
tt11115640	8.0	23
tt11115836	5.2	19
tt1111608	7.5	7
tt1111610	5.5	7
tt1111617	6.6	6
tt11116204	6.5	3085
tt1111652	7.5	48
tt11116912	5.8	42000
tt1111806	3.7	13
tt1111818	6.1	55
tt1111825	8.5	13
tt1111830	6.4	657
tt1111842	6.8	9
tt1111872	5.9	18
tt1111876	7.0	2837
tt1111880	5.6	551
tt1111890	5.7	11215
tt11118908	3.8	17
tt1111918	5.1	3804
tt1111931	6.1	87
tt1111948	6.4	11263
tt11119936	9.6	70
tt1112038	7.5	10
tt11120710	9.3	7
tt11120860	9.8	9
tt11120916	7.4	11
tt11120922	7.7	9
tt1112116	6.4	146
tt11121664	7.1	8387
tt11122316	7.2	645
tt11122814	7.2	5
tt11123262	6.7	166
tt1112427	8.4	63
tt11125620	5.4	13682
tt11125636	6.3	439
tt11125766	8.0	5
tt1112664	5.6	57
tt11126664	7.0	6
tt11127148	7.2	7
tt11127676	7.3	45
tt11127680	7.5	30945
tt1112768	6.0	11
tt11127690	5.7	13330
tt1112782	6.0	35157
tt11127970	7.6	2209
tt11127978	7.6	2176
tt11128000	7.6	2138
tt11128006	7.7	2113
tt11128118	7.7	1322
tt11128286	6.9	94
tt11128440	6.3	12053
tt1112865	5.5	109
tt11129816	7.1	404
tt11130978	7.1	50
tt11131400	4.1	189
tt11131464	6.5	5847
tt11131476	7.8	11
tt11131638	7.0	6
tt11131918	6.1	182
tt11131962	6.3	831
tt1113230	8.0	205
tt1113231	8.0	210
tt11132408	6.2	16
tt11132584	5.3	17
tt11132736	7.5	205
tt11133044	8.4	7
tt11133256	8.4	7
tt11133258	8.4	7
tt11133306	8.4	7
tt11133488	8.6	8
tt11133500	8.9	8
tt11133514	8.7	7
tt11133628	8.1	15
tt11134554	6.9	542
tt1113482	7.2	44
tt11135910	9.4	66
tt11136006	7.0	185
tt11136122	7.9	8
tt11136276	6.5	2612
tt11136394	8.2	5
tt11136462	7.8	5
tt11137682	5.3	15
tt11138062	6.8	154
tt11138216	7.2	1338
tt11138290	5.5	737
tt11138512	7.1	218862
tt11138824	4.9	9
tt1113939	7.9	14
tt1113941	7.1	15
tt1113944	7.5	15
tt11140488	6.2	22548
tt1114099	7.9	41
tt11141152	7.7	20
tt1114132	8.3	9
tt1114180	5.6	9
tt11141900	7.8	2740
tt1114263	7.7	13
tt1114270	7.6	39
tt11142728	8.9	7
tt11142762	6.9	9685
tt1114277	7.5	1904
tt11142796	8.8	24
tt1114292	7.3	20
tt11143176	5.3	351
tt11143346	6.4	18
tt11143420	6.3	17
tt1114393	7.1	127
tt1114488	8.1	15
tt11144886	6.2	10
tt1114534	5.3	11
tt11146072	4.6	754
tt11146130	7.7	51
tt11146342	7.0	10
tt11146928	7.6	360
tt1114702	5.9	14
tt1114703	6.6	242
tt1114705	6.1	1449
tt11147106	6.7	428
tt1114711	6.8	20
tt1114712	6.6	1412
tt1114718	7.2	2232
tt1114723	7.1	4747
tt1114725	5.7	2271
tt1114727	7.4	9
tt1114740	5.2	112503
tt11147706	6.1	46
tt11147852	8.1	9407
tt11147864	7.2	100
tt1114821	4.6	30
tt1114918	7.7	26
tt1114921	7.8	21
tt1114925	7.7	19
tt11150680	6.9	591
tt11150912	7.3	8194
tt11150986	6.9	10
tt11150996	9.0	12
tt11151028	9.1	12
tt11151054	9.1	13
tt11151056	9.1	13
tt11151074	8.3	17
tt11151336	5.4	2664
tt11151630	8.5	6
tt11151688	6.6	1103
tt11152006	6.4	138
tt11152058	7.8	451
tt11152358	6.4	18
tt11152916	8.3	9
tt1115305	6.0	15
tt1115310	6.4	16
tt1115314	6.5	18
tt1115319	6.9	23
tt11154574	5.8	142
tt11155736	6.4	18
tt11155784	6.0	130
tt11156574	5.3	17
tt11156614	5.4	606
tt11156716	8.4	471
tt1115716	7.3	459
tt11157328	8.0	6
tt11157414	7.0	5
tt1115742	8.3	11
tt11157680	8.2	5
tt1116026	6.9	294
tt1116029	7.7	11
tt1116034	7.1	25
tt11160650	7.0	5843
tt11160900	5.4	391
tt11160932	7.0	13
tt11160954	5.7	166
tt11161374	3.7	2855
tt11161474	7.0	51550
tt1116184	7.0	66559
tt1116185	4.8	210
tt11161918	6.1	259
tt11162088	6.1	40
tt11162242	6.3	14
tt11162256	8.1	9
tt11162522	8.8	163
tt11162544	7.7	1137
tt11162554	9.2	149
tt11162928	5.9	55
tt11163390	6.2	16
tt11163912	6.3	129
tt11164368	7.7	57
tt1116452	3.9	43
tt1116469	3.4	5
tt11165000	8.8	20
tt11165002	7.5	14045
tt11165358	8.7	5383
tt11165678	5.1	71
tt11165704	7.7	63
tt11165716	5.9	2360
tt1116638	7.3	51
tt1116650	7.1	15
tt11167046	4.4	12
tt11167250	8.5	7
tt11167448	7.8	45
tt1116751	4.5	15
tt11167600	8.4	27
tt11167822	7.8	50
tt1116783	5.1	24
tt11167878	8.0	61
tt11168196	7.2	109
tt11168226	6.8	1213
tt11168488	5.7	30
tt1116849	4.2	6
tt11168604	6.8	4445
tt1116928	6.8	13
tt11169622	7.9	15
tt11169628	8.3	40
tt11169748	6.6	14
tt1117023	5.4	892
tt1117189	5.5	31
tt1117233	7.1	62
tt11172568	9.4	7
tt11172572	8.2	7
tt11172926	5.7	863
tt11172998	6.7	15
tt11173006	7.3	6762
tt11173524	5.5	708
tt11173544	7.5	3281
tt1117378	7.3	80
tt1117380	4.3	91
tt1117386	5.9	1239
tt1117533	4.5	114
tt1117544	8.2	1460
tt1117549	3.2	241
tt1117552	6.7	2572
tt1117563	6.7	29104
tt1117568	6.4	32
tt1117581	4.7	12218
tt11175956	6.0	456
tt11176048	6.6	402
tt11176322	3.9	3843
tt1117636	5.4	1231
tt11176558	7.6	5
tt1117657	6.3	26
tt1117658	7.0	22
tt1117661	5.9	18
tt1117667	6.5	7036
tt11176766	6.2	13
tt11176858	8.0	8
tt11177120	5.6	283
tt11177150	5.2	259
tt11177266	4.2	8
tt11177278	3.5	6
tt11177282	7.5	132
tt11177296	2.4	5
tt11177400	6.9	245
tt11177532	7.4	962
tt11177540	7.8	841
tt11177556	2.5	285
tt1117758	8.1	13
tt11177804	6.5	1969
tt11177846	6.0	26
tt11178146	7.8	52
tt11178302	7.7	7
tt11178402	6.9	689
tt1117962	6.1	17
tt1117978	6.2	279
tt1117979	8.5	37
tt1117983	4.2	766
tt1117985	7.1	393
tt1118078	7.7	51
tt11180888	8.4	75
tt11180930	8.8	124
tt11181100	5.5	27
tt11181270	7.9	13
tt11181292	6.8	5
tt11181330	6.4	5
tt11181348	7.7	16
tt11181726	5.3	6
tt11181906	9.0	12
tt11182810	4.5	678
tt11182984	5.2	1553
tt11183154	7.6	10
tt11183396	7.6	18
tt11183438	6.2	15
tt11183446	6.6	25
tt11183616	5.9	18
tt11183868	5.7	73
tt1118390	6.4	9
tt1118511	7.6	17301
tt1118512	6.8	41
tt11185462	8.1	9
tt11185564	8.2	10
tt1118651	5.2	10
tt1118658	7.1	17
tt1118673	9.0	98
tt1118697	7.2	4160
tt1118701	5.6	81
tt11187058	5.6	12
tt11187380	8.6	18
tt11187404	7.4	17
tt11187454	6.8	1660
tt11188104	6.8	7
tt11188556	8.0	6336
tt11189056	6.9	854
tt11189058	8.9	8
tt11189254	5.4	11
tt11189262	7.1	124
tt11189300	7.0	33
tt11190840	6.6	5
tt1119133	6.5	164
tt11191344	6.4	2459
tt11191356	7.7	3884
tt1119171	6.2	433
tt1119191	5.6	14557
tt1119192	6.1	73
tt11192320	7.3	63
tt11192412	8.6	10
tt11192562	6.7	83
tt11192680	7.4	354
tt11192890	7.3	590
tt11193002	7.1	1948
tt1119326	9.4	45
tt11193422	5.4	48
tt11193426	8.2	6
tt1119349	6.0	12
tt1119377	9.0	39
tt11193888	5.8	255
tt1119405	8.7	680
tt11194580	9.2	583
tt11194592	8.9	444
tt1119559	6.2	18
tt1119570	6.7	22
tt1119572	8.3	13
tt11196036	6.2	37125
tt1119634	8.0	17
tt1119644	8.4	245721
tt1119661	7.5	9
tt11197732	9.4	7
tt11197754	8.0	25
tt11198220	6.4	631
tt11198390	7.6	49
tt11198496	8.7	9
tt11198796	3.4	31
tt11198924	5.0	16
tt11199070	3.7	37
tt11199120	8.8	7
tt11199356	6.6	4395
tt11199388	5.8	529
tt11199432	8.1	10
tt11199438	8.3	7
tt11199514	2.6	233
tt11199550	9.5	138
tt11199558	6.5	823
tt11199582	7.8	10
tt11199626	6.0	14
tt11199672	7.7	947
tt11199696	8.2	6
tt11199856	6.9	541
tt11200398	7.9	10
tt11200696	7.5	73
tt1120082	9.3	21
tt11201678	6.9	27
tt11202048	8.0	14
tt11202814	7.0	332
tt11203022	5.3	2490
tt11203040	9.0	9
tt11203070	6.5	41
tt11203154	9.7	6
tt11203304	5.7	28
tt11203476	8.5	7
tt11203896	7.0	99
tt11204058	8.4	10
tt11204154	7.1	2271
tt11204188	5.4	150
tt11204260	8.1	23043
tt11204336	6.1	274
tt11204372	4.2	1193
tt11204516	8.6	10
tt11204594	7.6	5
tt11206624	8.8	13
tt11206628	8.5	13
tt1120679	8.5	110
tt11206846	7.8	5
tt11206854	8.2	72
tt11207184	7.8	19
tt11207828	8.0	11
tt1120899	8.2	16
tt11209212	5.8	5334
tt1120960	7.2	557
tt1120975	5.2	52
tt11209908	8.8	7
tt1121024	7.7	9
tt11210280	6.6	984
tt11210654	7.8	432
tt11210876	6.0	15
tt1121096	5.5	78467
tt11212066	8.3	13
tt11212572	5.9	2448
tt11212896	7.8	85
tt11212936	7.8	45
tt11213140	7.1	38
tt11214398	4.4	170
tt11214940	5.7	9
tt11214956	7.9	10
tt11215026	8.2	42
tt1121628	6.6	1910
tt11217036	3.7	389
tt11217094	3.0	527
tt11217538	7.7	6
tt1121789	8.3	47
tt1121798	7.9	22
tt11218428	6.6	28
tt11219136	2.7	915
tt11219228	7.4	9
tt11219254	7.4	2606
tt1121927	6.9	140
tt1121931	6.1	152610
tt11219364	5.2	6
tt1121955	6.0	21
tt1121960	8.4	14
tt1121964	5.4	414
tt1121977	7.2	12437
tt11219810	8.0	8
tt11219848	7.0	8
tt11220408	4.6	262
tt11220424	6.9	16
tt11222158	8.3	9
tt1122273	8.0	916
tt11222962	5.5	324
tt11223260	7.7	9
tt11223280	6.8	5
tt11223294	7.4	5
tt11223492	9.0	11
tt11223546	8.4	10
tt1122388	7.5	233
tt11224358	6.5	3230
tt11225608	6.7	6
tt11225756	7.5	2088
tt11225762	4.9	20
tt1122599	6.1	740
tt1122614	7.1	1237
tt11226218	6.9	42
tt11226394	7.2	49
tt11226500	5.1	595
tt1122687	7.1	13
tt11227190	9.3	61
tt1122725	5.5	1409
tt11227322	5.8	21
tt11227336	7.4	8
tt11227980	7.2	476
tt1122798	3.2	11
tt11228386	6.8	8
tt11228518	6.9	8
tt11228748	8.1	12666
tt11228826	7.4	9
tt11228848	6.7	14
tt11228990	6.4	5
tt11229134	4.0	5609
tt11229382	9.3	12
tt11229556	7.8	1766
tt11229748	7.0	7
tt11229780	5.6	3500
tt11229932	8.2	390
tt11230402	5.1	498
tt11230776	7.1	122
tt11230868	7.5	3444
tt11230898	6.9	109
tt11230982	4.7	213
tt11231226	6.2	1584
tt11231262	7.5	22
tt11231356	4.1	52
tt11231816	9.3	64
tt11232200	7.8	5
tt11232208	5.5	265
tt11232670	7.9	8249
tt1123309	6.0	14
tt1123373	6.6	11484
tt1123389	5.6	12
tt11233960	7.1	111971
tt11235044	7.1	61
tt11235142	8.0	6161
tt11235704	7.2	11
tt11235712	8.9	9
tt11235772	6.0	24005
tt11237566	9.2	20
tt11237654	8.7	19
tt11237708	7.2	3747
tt11237876	6.5	618
tt11237954	7.0	74
tt11238096	7.5	4869
tt11238574	8.1	312
tt11238600	8.2	262
tt11239374	6.5	490
tt11239552	8.2	15124
tt1124035	7.1	224906
tt1124037	6.9	59165
tt1124039	5.7	19610
tt1124040	3.9	947
tt11240450	6.7	40
tt11240506	4.9	12632
tt1124058	5.4	196
tt1124062	4.0	285
tt11241096	5.7	91
tt11241690	6.1	25
tt11242218	5.6	8305
tt11242246	5.3	13856
tt11242502	5.6	5
tt11242718	4.9	822
tt11242836	6.9	16
tt11242898	4.7	11
tt11242932	4.6	8
tt11243112	7.9	1383
tt11243276	5.6	40
tt11243342	7.8	191
tt1124348	4.5	3560
tt1124354	5.1	679
tt1124364	4.6	465
tt1124373	8.6	302551
tt1124374	4.4	1172
tt1124375	4.0	460
tt1124379	5.3	843
tt1124394	6.2	7286
tt1124396	3.0	2086
tt11244670	8.5	531
tt11245972	6.3	120937
tt11247064	4.7	555
tt11247108	8.1	484
tt11247158	8.4	32131
tt11247180	8.9	1655
tt11247752	4.9	111
tt11248266	7.8	2359
tt1124895	7.1	8
tt11250720	6.2	2900
tt1125192	7.6	233
tt11252074	8.1	110
tt11252090	7.0	2802
tt11252232	8.5	8
tt11252254	7.9	13050
tt11252440	6.2	13603
tt11252490	3.9	1306
tt1125254	7.1	7541
tt11252906	7.3	122
tt11253090	4.0	10065
tt11253526	5.4	1088
tt1125360	6.6	8
tt1125387	6.9	123
tt11254858	6.5	947
tt11256260	7.1	1518
tt11256614	5.8	2608
tt1125666	8.6	10
tt1125671	6.8	7
tt1125711	7.1	13
tt11257356	6.9	10
tt1125794	5.8	162
tt1125801	8.7	12
tt1125815	6.3	11
tt1125847	3.7	10
tt1125849	7.9	310058
tt1125874	7.2	765
tt1125880	7.3	52
tt1125906	7.0	6
tt1125915	7.9	29
tt1125927	6.6	33
tt1125928	7.7	8
tt11259412	8.2	5
tt11260832	6.1	23036
tt11261296	6.1	299
tt11261646	4.3	21
tt11261820	5.8	207
tt11261830	5.2	1055
tt11261934	8.8	10
tt11262234	8.3	14
tt11262412	8.4	8
tt11262500	4.9	13
tt1126285	8.6	103
tt11263022	4.5	4904
tt11263640	6.5	86
tt1126496	7.9	10
tt1126500	7.8	106
tt1126502	8.6	11
tt11265320	4.4	1960
tt1126545	6.0	134
tt11265676	6.3	6
tt1126590	7.0	95227
tt1126591	6.4	87837
tt11265926	7.6	187
tt11265936	8.1	232
tt1126596	6.6	12872
tt11266414	6.7	12
tt11266428	6.6	13
tt11266550	9.7	7
tt11266638	6.1	12
tt11266662	5.7	13
tt11266868	3.5	1754
tt11267076	6.0	1856
tt11268354	7.9	71
tt11268742	6.6	997
tt11268864	6.4	334
tt11269026	5.8	3297
tt11269100	6.8	1963
tt11269154	6.5	35
tt11269324	8.4	13
tt11269378	7.6	35
tt11269640	5.6	46
tt11269714	7.4	3093
tt11270054	6.2	986
tt11271392	7.3	17
tt1127177	3.8	1624
tt1127179	9.3	6
tt1127180	6.6	207434
tt11271990	7.0	1367
tt1127205	7.5	3260
tt11272506	6.4	1310
tt1127335	8.2	21
tt11273452	6.7	98
tt11273976	6.7	132
tt11274132	8.6	11
tt11274284	5.9	783
tt11274440	8.3	54
tt11274564	6.3	1300
tt1127488	4.9	18
tt11274938	7.4	9
tt11274942	5.8	7
tt11275128	7.5	14
tt11276598	3.7	2910
tt1127711	7.2	32
tt1127749	7.8	27
tt1127765	6.2	9
tt1127767	7.3	43
tt11278222	8.9	29
tt1127836	7.4	111
tt1127842	6.6	12
tt11278440	5.7	6
tt1127846	8.3	16
tt1127855	6.4	396
tt1127858	8.0	22
tt11278716	10.0	7
tt1127877	6.4	9977
tt1127881	6.1	1605
tt1127886	5.8	948
tt1127896	6.7	29494
tt1127899	6.8	25
tt11279662	7.6	36
tt11279794	6.7	614
tt11280100	5.9	511
tt11280164	8.6	20
tt1128052	7.1	1311
tt11280524	8.7	9
tt11280556	5.0	1316
tt11280604	7.4	14
tt11280740	8.7	139082
tt11280952	7.6	68
tt11280998	6.2	24
tt11281232	7.5	78
tt11281876	5.0	486
tt11282142	7.6	36
tt11282150	6.9	20
tt11283488	7.7	23
tt11284244	7.3	343
tt11284280	5.2	10921
tt11284726	6.1	8
tt11285152	6.6	176
tt11285348	6.9	558
tt11285502	7.3	21
tt11285548	6.6	6023
tt11285824	6.2	10
tt11285856	8.5	2542
tt11285908	6.2	5204
tt11286210	5.2	5399
tt11286314	7.2	547046
tt11286612	5.4	9
tt1128740	9.4	16
tt1128789	3.7	9
tt1128933	7.3	9
tt11289784	9.5	1205
tt11290570	7.4	38
tt11290880	8.3	10823
tt11290884	3.0	45
tt11291274	7.0	100055
tt1129290	8.0	44
tt1129297	7.6	16
tt1129381	3.9	2788
tt1129398	6.7	1435
tt1129423	6.4	23240
tt1129427	5.4	2122
tt11294318	6.7	13
tt1129435	8.0	4331
tt1129437	6.3	5096
tt1129442	6.0	170048
tt11294544	6.2	59
tt11294938	7.4	15
tt11294976	6.7	30
tt11295246	5.5	1626
tt1129535	8.3	14
tt11295396	3.8	202
tt11295526	8.4	5
tt11296058	7.5	3965
tt11296142	5.8	177
tt11296252	6.5	85
tt11296302	8.0	10
tt11297302	9.2	96
tt11299488	7.2	40
tt11299538	7.4	869
tt1129958	5.5	9
tt11300158	6.3	57
tt11300452	6.1	73
tt11300696	8.0	36
tt1130080	6.5	65932
tt11300888	4.0	8
tt1130089	6.0	266
tt11301642	8.5	27878
tt11301692	6.8	16
tt11301752	6.0	20
tt11301778	6.9	16
tt11301784	7.3	17
tt11301946	5.2	34006
tt11302120	5.3	76
tt11302324	8.2	7999
tt11304504	6.3	1714
tt11305338	8.5	27
tt11305558	7.9	334
tt11305862	8.4	9
tt11306250	6.0	17
tt11306518	5.6	2036
tt11306684	6.1	278
tt11306688	6.1	215
tt11306932	6.5	765
tt1130708	6.6	18
tt1130736	6.6	37
tt11307492	4.8	15
tt11307724	5.2	3446
tt11307814	5.5	13895
tt11308454	6.8	58
tt1130857	7.8	17
tt1130884	8.2	1335843
tt1130964	5.6	1629
tt1130969	6.1	5661
tt1130981	7.4	2428
tt1130987	6.4	727
tt11310352	9.2	73
tt1131055	6.8	105
tt11310986	7.5	52
tt11311302	7.3	48674
tt1131158	10.0	13
tt11312156	6.1	174
tt11312642	4.3	44
tt11313044	7.6	120
tt11313896	7.7	67
tt11315824	6.1	44
tt11316280	8.5	9651
tt11316680	6.5	1507
tt11316854	6.0	3385
tt11317142	7.1	23826
tt1131716	8.7	594
tt1131724	5.7	24449
tt1131727	6.1	1248
tt1131728	3.8	2054
tt1131729	7.3	113148
tt1131732	4.3	320
tt1131734	5.4	139061
tt1131751	5.9	3286
tt11317654	6.9	999
tt11317708	8.1	12
tt11317836	8.1	11
tt11317842	8.6	11
tt11318086	5.9	27
tt11318108	8.5	17
tt11318140	7.3	399
tt11318228	6.3	644
tt11318602	8.0	56217
tt11319074	3.8	1111
tt11319230	7.6	12
tt11319278	6.1	138
tt11319636	6.7	315
tt1131986	5.2	9
tt11320192	5.2	2140
tt1132041	2.2	21
tt1132119	6.8	30
tt11321198	7.7	235
tt11321572	7.0	687
tt1132159	8.0	12
tt11321618	7.6	7
tt1132193	6.3	2236
tt1132195	8.0	136
tt1132203	7.5	806
tt11322070	6.1	12
tt11322586	7.5	46
tt11322616	7.0	1414
tt11322630	5.4	9
tt11322638	5.4	9
tt11322648	5.6	8
tt1132271	6.2	179
tt11322768	5.2	8
tt1132285	5.7	11367
tt1132286	5.2	372
tt11322942	2.7	62
tt11323820	7.5	54
tt11323898	8.1	9
tt11324260	8.2	11
tt11324406	7.1	28300
tt1132460	6.6	24
tt1132487	8.6	199
tt1132584	5.5	15
tt1132588	2.9	934
tt1132594	6.5	2541
tt1132602	6.8	6
tt1132618	6.9	30
tt1132620	7.8	218616
tt11326592	7.1	9
tt11326928	5.6	17
tt11327514	7.3	21267
tt11328126	5.0	64
tt1132866	8.0	10
tt11328762	6.5	1744
tt11328872	6.6	1093
tt11328896	6.7	17
tt1132971	8.5	10
tt1132975	8.5	9
tt11330500	5.8	23
tt1133065	5.1	42
tt11331836	9.1	10
tt1133248	7.2	14
tt11332484	7.0	525
tt11332500	5.0	546
tt1133267	8.3	250
tt11332750	6.2	1422
tt11332850	7.0	6333
tt11333240	6.4	102
tt11333314	7.6	8
tt1133339	9.6	36
tt1133342	9.3	36
tt11333564	7.2	1019
tt11333770	6.2	16
tt1133480	7.2	210
tt1133524	7.2	14
tt11336518	7.6	81
tt1133690	5.9	11
tt11336904	8.1	15
tt11337770	8.2	335
tt11337862	8.0	60945
tt1133797	4.2	10
tt1133922	7.5	1239
tt1133933	5.6	368
tt1133985	5.5	288210
tt1133989	6.6	2321
tt1133991	6.6	12751
tt1133993	5.3	8620
tt1134032	3.7	13
tt1134084	6.8	12
tt11341510	9.8	5
tt11342318	4.2	13
tt11343532	5.8	8
tt11343686	6.3	1384
tt11344038	8.1	131
tt11344248	6.5	88
tt11344316	7.1	31
tt11344320	7.2	33
tt11344890	7.6	17
tt1134575	5.3	17
tt1134579	5.5	13
tt11345872	6.2	301
tt1134629	6.3	13833
tt1134665	5.9	466
tt1134674	5.0	4195
tt11347146	5.6	1532
tt11347406	6.1	115
tt11347410	7.0	35
tt11347650	7.2	32
tt1134766	2.6	293
tt11347766	5.6	755
tt11348232	2.6	5809
tt1134846	6.3	230
tt1134859	7.0	6406
tt11348598	6.9	123
tt11348760	4.7	15
tt11348956	6.4	984
tt1134897	8.3	116
tt11349122	9.3	70
tt11349958	6.2	226
tt11349960	4.1	680
tt11349982	7.1	49
tt1135008	7.2	29
tt1135084	6.2	63752
tt1135092	6.2	20743
tt1135176	8.2	294
tt11352698	6.5	13
tt11352718	5.4	11
tt11354144	5.4	190
tt11354408	7.3	395
tt11354454	6.2	70
tt1135499	7.2	80
tt1135500	5.3	4420
tt1135503	7.0	122438
tt11355234	4.0	130
tt11355390	5.2	49
tt11355700	8.0	52
tt11356666	6.4	9
tt11356922	6.6	193
tt11356958	6.6	10
tt11357754	5.2	195
tt11357896	8.0	5
tt11357970	7.5	244
tt1135811	8.0	21
tt11358166	7.2	2924
tt11358490	5.7	104
tt11358906	7.3	10
tt11358988	8.8	109
tt1135900	6.9	8
tt1135924	5.1	423
tt1135925	5.7	194
tt1135929	4.2	865
tt1135939	4.8	126
tt1135940	5.7	1396
tt1135943	7.1	122
tt1135947	7.8	13
tt1135977	6.1	104
tt1135986	7.1	45
tt1135992	6.5	917
tt11361302	9.8	8
tt11361680	6.7	16
tt11361808	7.4	476
tt11361964	6.0	14
tt11362016	7.6	409
tt11362496	6.2	211
tt11362842	7.7	209
tt11362866	6.6	1762
tt11363582	6.7	1200
tt11364036	7.5	335
tt11364112	4.1	696
tt11364376	7.6	1011
tt1136608	7.9	689025
tt1136616	8.0	9
tt1136626	5.2	13
tt11366736	5.9	1235
tt11367626	7.0	5
tt11368376	8.8	12
tt11368494	8.4	39
tt11368670	6.0	15
tt11368672	5.9	15
tt11368866	4.7	76
tt11369448	8.5	27
tt11369458	8.4	21
tt11369466	8.6	21
tt11369468	8.3	21
tt1136956	8.8	7
tt11369852	5.4	6
tt11369982	5.8	6
tt11369990	5.4	6
tt11370056	4.7	7
tt11370086	7.0	7
tt11370100	7.0	7
tt11370162	5.4	6
tt1137029	6.9	13
tt11370362	5.0	6
tt11370376	5.0	6
tt11370414	5.4	6
tt11370524	3.2	7
tt11372504	8.2	2913
tt11372756	1.0	163
tt1137303	7.0	193
tt1137360	6.1	7
tt11374076	6.9	9
tt11374132	9.2	12
tt1137434	2.5	339
tt1137437	5.6	1267
tt1137450	6.3	73388
tt1137453	8.8	7
tt1137455	2.9	990
tt1137462	8.1	8574
tt1137465	6.8	81
tt1137467	7.7	123
tt1137470	4.1	8687
tt1137473	7.6	7
tt1137477	4.2	1116
tt11375234	5.7	12
tt1137581	5.9	12
tt11377472	7.8	8
tt11377552	5.9	14
tt11377864	7.5	184
tt11377920	7.7	211
tt11378284	5.2	14
tt11378358	7.5	273
tt11378426	5.8	543
tt11378876	4.4	619
tt11379562	6.4	56
tt11379584	6.9	1486
tt11379634	7.8	236
tt11379638	7.7	360
tt11379734	6.6	20
tt1137999	5.2	1460
tt1138006	8.2	398
tt1138012	6.2	11
tt11380140	9.1	9
tt11380428	7.1	13
tt1138114	6.7	12
tt11381218	6.3	304
tt1138127	5.5	20
tt11382384	7.8	29027
tt11382936	6.8	9
tt11382944	7.4	6
tt11382952	6.0	42
tt1138300	6.6	879
tt11383032	7.5	7
tt1138303	5.8	16
tt11383348	6.6	598
tt11383980	4.7	91
tt11384200	7.4	55
tt1138439	7.2	22
tt11384496	6.6	11
tt1138453	7.2	22
tt11384656	8.2	743
tt1138482	6.8	1970
tt1138489	6.2	8933
tt11385066	2.8	1378
tt11385336	7.2	2310
tt11385670	4.3	314
tt11386354	7.8	14
tt11386832	5.8	470
tt11388278	5.7	4918
tt11388504	6.3	168
tt11388822	6.1	942
tt11388990	6.7	1291
tt11389120	6.1	134
tt1138926	7.9	8
tt1138927	7.3	9
tt1138932	6.6	9
tt11389748	7.6	15468
tt11389826	7.3	568
tt11389962	7.2	81
tt11389992	7.8	19
tt1139011	6.5	85
tt11390126	5.3	71
tt11390164	9.7	9
tt11390168	9.4	9
tt11390178	9.6	9
tt11390180	5.7	977
tt1139018	6.5	10
tt11390214	6.7	19
tt11390216	6.7	19
tt11390218	7.0	18
tt11390232	7.1	17
tt11390234	6.9	19
tt11390318	9.1	9
tt1139035	8.5	17
tt11390670	7.3	28
tt1139076	7.7	15
tt11390878	4.3	153
tt1139111	5.1	1545
tt1139115	5.3	152
tt11392048	6.2	15
tt11392234	9.0	24
tt1139282	6.1	5797
tt11393026	7.0	891
tt11393148	7.7	11518
tt1139328	7.2	166276
tt1139357	4.0	8
tt1139379	5.5	11
tt11394158	6.5	1899
tt11394170	6.7	2520
tt11394198	6.2	111
tt11394282	7.3	2131
tt11394338	6.9	306
tt1139435	7.1	16
tt1139466	6.2	10
tt1139592	3.9	22485
tt11396318	8.0	220
tt1139639	5.0	30
tt1139644	6.7	9673
tt11396466	8.0	45
tt1139655	8.7	483
tt11396562	1.5	171
tt1139662	5.6	393
tt1139666	6.2	245
tt1139678	7.7	253
tt1139679	8.2	281
tt1139781	10.0	7
tt11397978	5.8	328
tt1139800	5.8	2271
tt11398152	8.0	86
tt11398258	8.0	11
tt11398260	8.0	10
tt11398268	7.9	10
tt11398276	7.4	104
tt11398346	6.4	1610
tt11398722	7.8	9
tt11398742	9.4	8
tt11398852	7.1	9
tt11398858	7.1	11
tt11399212	6.4	134
tt1139983	7.2	34
tt11399896	4.2	603
tt11400082	6.6	8
tt11400120	6.3	8
tt11400130	6.1	8
tt11400136	6.4	8
tt11400372	6.4	22
tt11400376	6.1	21
tt11400380	6.5	19
tt11404238	6.8	14
tt11404256	6.4	22
tt11405370	6.1	371
tt11405390	7.2	2815
tt11405568	3.5	623
tt11405702	8.3	15
tt11405956	9.1	18
tt11407344	7.0	5
tt1140811	3.9	17
tt11408656	6.6	11
tt1140871	6.8	303
tt1140875	7.6	12
tt1140939	7.9	1787
tt11409408	7.8	45
tt1140953	6.7	38
tt11409576	4.3	264
tt1140973	8.0	73
tt11409736	6.6	350
tt11409836	3.2	89
tt1140987	9.9	38
tt11410106	7.6	51
tt1141115	8.5	360
tt11412510	5.7	35
tt1141284	8.0	5
tt1141306	6.1	181
tt1141318	6.2	12
tt1141325	9.2	8
tt11413852	9.0	13
tt11414102	9.3	8
tt11414302	6.2	11
tt11414998	4.1	14
tt11415394	4.4	13
tt11415966	5.4	5
tt1141604	6.4	480
tt11416136	6.0	14
tt11416176	5.7	33
tt11416182	7.1	20
tt1141633	5.9	51
tt1141651	5.2	12
tt11416594	6.5	8453
tt1141663	7.1	77
tt11416746	6.8	6060
tt1141747	8.8	881
tt11417696	7.2	8
tt11417856	6.3	622
tt1141794	7.8	12
