title_id	name_id
tt7917776	nm0037766
tt7917776	nm0189336
tt7957766	nm0423053
tt7965002	nm0423053
tt8013334	nm0314069
tt8013334	nm1496040
tt8025528	nm0198852
tt8053248	nm1345000
tt8053248	nm1329162
tt8056852	nm0096539
tt8056852	nm0110021
tt8056852	nm3824367
tt8056852	nm0210258
tt8056852	nm2225920
tt8186026	nm0195270
tt8225916	nm0554076
tt8256904	nm0145114
tt8261190	nm0897852
tt8270714	nm0422874
tt8321146	nm0267408
tt8321146	nm0592132
tt8321146	nm0735083
tt8321146	nm0818912
tt8415890	nm8463100
tt8617314	nm0561336
tt8617314	nm1163899
tt8617314	nm0897829
tt8617314	nm0142438
tt8630740	nm0554045
tt8701996	nm0100189
tt8705128	nm0276899
tt8705128	nm0667257
tt8705128	nm0682538
tt8712998	nm9979412
tt8730594	nm0136695
tt8734274	nm0136695
tt8734274	nm0554045
tt8741436	nm0178957
tt8741436	nm0267399
tt8741436	nm0537354
tt8767596	nm1672089
tt8774934	nm2166509
tt8785544	nm0467226
tt8838574	nm0002634
tt8871596	nm0042771
tt8871596	nm0754474
tt8871596	nm0142458
tt8871596	nm0848222
tt8889746	nm0100187
tt8889746	nm0273084
tt8889746	nm0326950
tt8889746	nm0871352
tt8899032	nm1160343
tt8899032	nm0895695
tt8937422	nm3636810
tt8957894	nm0481498
tt8957894	nm0554045
tt8957894	nm0780391
tt8984258	nm1124242
tt9087904	nm0759469
tt9087904	nm9665618
tt9087904	nm9393779
tt9091734	nm3868826
tt9091734	nm0309116
tt9091734	nm3766785
tt9091734	nm1270012
tt9091734	nm1709235
tt9091734	nm4038772
tt9095460	nm0482774
tt9096818	nm5646734
tt9113140	nm0401667
tt9118906	nm0062879
tt9145364	nm1227859
tt9173964	nm10211025
tt9254144	nm0010500
tt9254144	nm1402433
tt9254144	nm1699163
tt9259214	nm1204075
tt9285692	nm1957846
tt9285692	nm7867124
tt9316294	nm10025830
tt9400474	nm5785112
tt9400474	nm1656334
tt9400474	nm10050591
tt9400474	nm1966600
tt9459562	nm0561336
tt9459562	nm2341670
tt9459562	nm0004000
tt9459562	nm0342165
tt9517408	nm1930056
tt9528436	nm9783578
tt9528436	nm10025830
tt9528436	nm3753696
tt9545388	nm3771559
tt9554968	nm11905715
tt9554968	nm3771559
tt9650290	nm4109993
tt9654972	nm1326819
tt9654972	nm1203199
tt9654972	nm1334970
tt9654972	nm1600838
tt9654972	nm1033415
tt9687322	nm4972194
tt9693678	nm2291228
tt9694388	nm0081390
tt9706688	nm5974300
tt9706978	nm4604194
tt9753002	nm1043713
tt9753002	nm1254890
tt9767292	nm5013061
tt9767292	nm5012547
tt9767292	nm5093723
tt9767418	nm0310015
tt9777568	nm1227859
tt9824788	nm8744023
tt9824788	nm11827465
tt9826396	nm3426557
tt9859616	nm10516460
tt9859616	nm6868158
tt9859616	nm10516459
tt9898408	nm10497760
tt9898408	nm2375975
